SR NO,NAME,PROPERTY TYPE,LOCATION,CITY,CONTACT NO 1,CONTACT NO 2,CONTACT NO 3,EMAIL 1,EMAIL 2,EMAIL 3,RATING OUT OF 5,REVIEW COUNT,PRICE PER DAY,LOCATION TYPE,WEBSITE,INSTAGRAM,FACEBOOK,LINKEDIN,YOUTUBE,TWITTER
13,Meritas Adore Resort,Resort,"Temple, Tungarli Rd, behind Narayani Dham Road, Parsi Colony, Lonavala, Maharashtra 410401, India",Lonavala,096897 88800,7028066677,9689521111,info@meritashotels.com,info.adore@meritashotels.com,,4.1,1757,,"establishment, food, lodging, point_of_interest, restaurant",https://meritashotels.com/adore-resort-lonavala/,https://www.instagram.com/meritas_hotels_resorts/,https://www.facebook.com/meritashotelsandresorts,https://www.linkedin.com/company/meritashotelsandresorts/,,https://twitter.com/meritashotels
14,The Blue Lagoon Resort,Resort,"Old Mumbai - Pune Hwy, Tungarli, Lonavala, Maharashtra 410401, India",Lonavala,093593 23125,,,thebluelagoonresortkalpitiya@gmail.com,,,3.8,1319,,"establishment, lodging, point_of_interest",http://www.thebluelagoonresort.com/,,,,,
15,Hill Forest Resort | Hotels in Lonavala,Resort,"CTS No 18, Rs No 110, Plot no 1, Dam Road, opposite HDFC bank, Tungarli, Lonavala, Maharashtra 410401, India",Lonavala,095293 13396,+91 9371324913,+91 9529313396,rajdhaniresortlonavala@gmail.com,dmhospitality.services@gmail.com,,4.2,3627,,"establishment, food, lodging, point_of_interest, restaurant",https://dmhospitalityservices.in/,,,,,
16,Flora Ecostay lonavala,Hotel,"Ishera Maval, Plot No 14, A, near Kaveri Farms, near Swami Samarth Math, Nangargaon, Lonavala, Maharashtra 410401, India",Lonavala,093560 33910,,,,,,4.6,1085,,"cafe, establishment, food, lodging, point_of_interest, restaurant, spa, store",https://floraecostay.com/,,,,,
17,Imperial Grande Resort,Resort,"New Tungarli Rd, near don bosco school, Tungarli, Lonavala, Maharashtra 410403, India",Lonavala,083800 88603,,,,,,4.4,3307,,"establishment, lodging, point_of_interest",https://www.imperialgrandresort.com/,,,,,
18,"HOTEL GRAND VISAVA, LONAVALA",Hotel,"CTC. No - 163, Ward B, Old Mumbai - Pune Hwy, Tungarli, Lonavala, Maharashtra 410401, India",Lonavala,098195 09947,,,,,,4.2,2444,,"bar, establishment, food, lodging, point_of_interest, restaurant",https://www.hotelgrandvisava.com/?utm_source=google&utm_medium=organic,,,,,
19,Ferreira Resort Lonavala,,"DT Shahani Road, Telephone Exchange, near Lonavala, Rao Colony, Lonavala, Maharashtra 410401, India",Lonavala,,,,,,,3.8,89,,"establishment, lodging, point_of_interest",,,,,,
20,Doves Kohinoor Exotica - Lonavala,Boutique Hotel,"12, bangla road, near to citrus hotel, Rao Colony, Lonavala, Maharashtra 410401, India",Lonavala,094230 56797,+91 9684021512,,fo@kohinoorexotica.com,book@kohinoorexotica.com,rm@kohinoorexotica.com,4.4,665,,"establishment, lodging, point_of_interest",https://kohinoorexotica.com/,https://www.instagram.com/,https://www.facebook.com/,,,https://x.com/
21,"Canary Islands Resort & Spa, Lonavala",Resort,"Ambavane, Road, Mazgaon, Saltar, Mazgaon, Maharashtra 410401, India",Mazgaon,091521 52000,+91-9152152000,9152152000,sales@canaryislands.co,sales@canaryislands.co.in,,4.4,797,,"establishment, lodging, point_of_interest",http://www.canaryislands.co.in/,https://www.instagram.com/canaryislandslonavala/,https://www.facebook.com/canaryislandslonavala,,,
22,Athiva Resort & Spa Khandala,Resort,"NH 48, Old Mumbai - Pune Hwy, Khandala, Lonavala, Maharashtra 410301, India",Lonavala,091686 83561,,,dummy@gmail.com,,,4.3,9751,,"bar, establishment, food, lodging, point_of_interest, restaurant, spa",https://athiva.com/,https://www.instagram.com/athiva_hotels/,https://www.facebook.com/athivahotels/,,https://www.youtube.com/@AthivaIndia, https://x.com/athivahotels
23,Treasure Island Resort,Resort,"Gut 113, Old Mumbai - Pune Hwy, near MTDC, Karla, Lonavala, Maharashtra 410405, India",Lonavala,088066 69841,7499143231,,,,,4.0,4195,,"establishment, food, lodging, point_of_interest, restaurant",http://www.treasureislandindia.com/,https://www.instagram.com/treasureislandresort/,https://www.facebook.com/profile.php?id=100063747890123,,,
24,Rumourss Sky Villa & Resort Lonavala,Villa,"Before, Bushi Dam, INS Shivaji Road, near Bushi Village, Khondagewadi, Lonavala, Maharashtra 410401, India",Lonavala,077678 35999,7990726519,7892741269,rumourssskyvilla@gmail.com,reservation.rumourssskyvilla@gmail.com,,4.6,6934,,"establishment, lodging, point_of_interest",http://www.rumourssskyvilla.com/,https://www.instagram.com/p/C2jUDUfNC-Q/,https://www.facebook.com/rumoursslonavala,,,
25,Ikshana Resort and Spa,Resort,"Sub Division A, Old Mumbai - Pune Hwy, Khandala, Pune, Lonavala, Maharashtra 410301, India",Lonavala,074295 00500,,,reservations@Ikshanaresorts.com,info@Ikshanaresorts.com,,4.6,1145,,"establishment, lodging, point_of_interest",http://ikshanaresorts.com/,,,,,
26,Tara's Hill Resort Lonavala,,"Pavna dam, road, near Dinosaurs Park Road, Aundholi, Lonavala, Maharashtra 410401, India",Lonavala,,,,,,,4.5,75,,"establishment, lodging, point_of_interest",,,,,,
