SR NO,NAME,PROPERTY TYPE,LOCATION,CITY,CONTACT NO 1,CONTACT NO 2,CONTACT NO 3,EMAIL 1,EMAIL 2,EMAIL 3,RATING OUT OF 5,REVIEW COUNT,PRICE PER DAY,LOCATION TYPE,WEBSITE,INSTAGRAM,FACEBOOK,LINKEDIN,YOUTUBE,TWITTER
985,Hari Mahal Palace By Pachar Group,Apartment,"Tirthraj, Jacob Road, Civil Lines, Madrampur, Civil Lines, Jaipur, Rajasthan 302006, India",Jaipur,,,,info@pachargrouphotels.com,,,4.2,2706.0,"₹3,150",Hotel,https://www.pachargrouphotels.com/hmpj/heritage-hotels-in-jaipur.html,https://www.instagram.com/pacharhotels/,https://www.facebook.com/Pachargroup,,,https://twitter.com/thepacharhotels
981,Yogqala Luxurious Apartments Central Jaipur Location,Apartment,"Plot no 30, Purohit Ka Bass, Geejgarh Vihar Colony, Bais Godam, Jaipur, Rajasthan 302006, India",Jaipur,,,,,,,5.0,8.0,"₹3,199",Hotel,,,,,,
967,Om Niwas Suite Hotel,Apartment,"E - 23, Kaushalya Path, Durga Marg, Subash Nagar, Sen Colony, Bani Park, Jaipur, Rajasthan 302001, India",Jaipur,098290 40793,9114122053,+919829040793,reservation@omniwas.com,reception@omniwas.com,,4.3,671.0,"₹3,240",Hotel,http://www.omniwas.com/,https://www.instagram.com/omniwashotel/,https://www.facebook.com/Om-Niwas-Suite-Hotel-167665473930180/,,,
962,Ardra 1Bhk Apartment Stylish Tropical Stay Mi Road Jaipur,Apartment,,Jaipur,,,,,,,,,"₹3,285",,,,,,,
902,Spacious 3Bhk Apartment For Families,Apartment,"Suncity Township GH -1, Sikar Rd, Jaipur, Rajasthan 302013, India",Jaipur,093094 00400,,,,,,4.7,96.0,"₹3,850",Establishment,http://www.jaivilas.in/,,,,,
895,Uptown Jaipur - Luxury Apartments,Apartment,"132, near Neo clinic, opposite Sarvagya Nursing Home, Everest Vihar, Padmavti Colony, Nirman Nagar, Ranisati Nagar, Jaipur, Rajasthan 302019, India",Jaipur,063671 89008,,,,,,5.0,163.0,"₹3,999",Hotel,https://www.booking.com/Pulse-cms3E8,,,,,
885,Hotel Gulab Heritage,Apartment,"129, Lions Ln, near Khirni Phatak Flyover, Amar Nagar C, Hanuman Nagar Extension, vaishali Nagar, Anand Nagar, Jaipur, Rajasthan 302012, India",Jaipur,086191 52256,,,,,,4.3,26.0,"₹4,000",Hotel,http://www.gulabheritage.com/,,,,,
890,Athulyam Niwas - 1 Bedroom Apartment,Apartment,,Jaipur,,,,,,,,,"₹4,000",,,,,,,
878,Rosé By Hottley - 2Bhk Apartment U1,Apartment,"Patel Nagar, Geejgarh Vihar Colony, Bais Godam, Jaipur, Rajasthan 302006, India",Jaipur,,,,,,,,,"₹4,049",Hotel,https://www.booking.com/hotel/in/rose-by-hottley-2bhk-apartment-u1.en-gb.html?aid=2068758&utm_source=seogooglelocal&utm_medium=description&utm_term=hotel-16084212&utm_campaign=en-gb&label=seogooglelocal-link-imagesaow-hotel-16084212_grp-0_gendate-20260706,,,,,
874,Leisure Inn Grand Chanakya,Apartment,"Kashi Bhawan, 4 A-B, Mirza Ismail Rd, Panch Batti, Jayanti Market, Pink City, Jaipur, Rajasthan 302001, India",Jaipur,0141 433 3333,,,,,,4.1,5624.0,"₹4,059",Hotel,http://leisureinngrandchanakya.in/,,,,,
863,Arpan Retreat,Apartment,"92/71, Patel Marg, Mansarovar Sector 9, Agarwal Farm, Sector 9, Mansarovar, Jaipur, Rajasthan 302020, India",Jaipur,093518 90852,,,,,,4.9,139.0,"₹4,208",Hotel,https://arpanretreat.com/,,,,,
860,Aashvi Homes - 2Bhk Apartment,Apartment,,Jaipur,,,,,,,,,"₹4,250",,,,,,,
835,Sagar Stays,Apartment,"C-201, Sangam Colony, Siddharth Nagar, Jagatpura, Jaipur, Rajasthan 302017, India",Jaipur,082336 98541,+91-8107123626,8107123626,hello@sagarstays.com,,,4.7,111.0,"₹4,700",Hotel,https://sagarstays.com/,https://www.instagram.com/sagar.stays/,https://www.facebook.com/wix,,,
820,Maison Royale House 3Bhk Apartment,Apartment,"Vivek Vihar, Shyam Nagar, Jaipur, Rajasthan 302019, India",Jaipur,,,,,,,,,"₹4,999",Hotel,https://www.booking.com/hotel/in/maison-royale-house.en-gb.html?aid=2068758&utm_source=seogooglelocal&utm_medium=description&utm_term=hotel-15813765&utm_campaign=en-gb&label=seogooglelocal-link-imagesaow-hotel-15813765_grp-1_gendate-20260706,,,,,
816,Paraakhya Education Foundation,Apartment,"JAGATPURA, R- TECH, CAPITAL HIGH STREET, TB- 502, Mahal Rd, opposite Jewan Rekha Hospital, Jaipur, Rajasthan 302017, India",Jaipur,091161 57063,,,,,,4.9,114.0,"₹5,000",Establishment,http://paraakhyaeducation.com/,,,,,
797,Aashvi Homes - 4Bhk Apartment,Apartment,"Near Trimurti Circle, Rambagh, Jaipur, Rajasthan 302004, India",Jaipur,,,,,,,,,"₹5,400",Hotel,,,,,,
775,"3Bhk Centrally Located Apartment, Hawa Sadak",Apartment,,Jaipur,,,,,,,,,"₹6,000",,,,,,,
652,Opal Crown Homes Luxury 3Bhk Apartment Near Hawa Mahal Jaipur,Apartment,,Jaipur,,,,,,,,,"₹7,372",,,,,,,
645,Hotel Meghniwas,Apartment,"C-9, Sawai Jai Singh Hwy, Bani Park, Jaipur, Rajasthan 302016, India",Jaipur,0141 220 2035,9314507008,+916375306309,meghniwas@gmail.com,,,4.3,185.0,"₹8,500",Hotel,http://www.meghniwas.com/,,https://www.facebook.com/HotelMeghniwas/,https://in.linkedin.com/company/hotel-meghniwas---india,https://www.youtube.com/channel/UC61DcuMSC8c0jPZukgAKYxw,
713,Royal Heritage Haveli - By Leisure Hotels,Apartment,"Plot No. 116 & 117, Near Khatipura Tiraya, Khatipura, Jaipur, Rajasthan 302012, India",Jaipur,099833 17271,,,reservation@royalheritagehaveli.com,,,4.4,1221.0,"₹11,114",Hotel,https://www.royalheritagehaveli.com/,https://www.instagram.com/royalheritagehaveli/,https://www.facebook.com/rhhjaipur,,,
1243,Marteez,Apartment,"A-3, Iskon Temple Rd, opp. icici bank, branch, Mansarovar, Muhana, Jaipur, Rajasthan 302020, India",Jaipur,096642 44976,+91 9664244976,,support@mirayazjaipur.com,,,4.3,66.0,"₹24,324",Establishment,http://www.mirayazjaipur.com/,https://www.instagram.com/mirayaz_jpr,https://www.facebook.com/mirayazjpr,,https://www.youtube.com/@mirayaz_jaipur1111,
1233,Gatua Residence,Apartment,"West-way Heights, Truck Terminal Scheme, G-20, Ajmer Rd, near Heerapura Flyover, Narayan Vihar, Jaipur, Rajasthan 302026, India",Jaipur,088242 12000,,,info@vilasagroup.com,,,4.4,294.0,"₹28,616",Establishment,https://taruchaya.vilasagroup.com/,https://www.instagram.com/taruchayavilasa/,https://www.facebook.com/VilasaGroup,https://www.linkedin.com/company/taruchayaresidency,https://www.youtube.com/@taruchayaresidency,
605,Rajmahal Palace Raas,Apartment,"Sardar Patel Marg, Shivaji Nagar, Jaipur, Rajasthan 302001, India",Jaipur,082399 26000,,,stay@raashotels.com,,,4.7,3104.0,"₹31,900",Hotel,https://www.raashotels.com/rajmahal/,https://www.instagram.com/raashotels,,,,
667,Copacabana-Beachfront-Equipped&Serviced-Apartment-Seaview,Apartment,,Jaipur,,,,,,,,,"₹117,650",,,,,,,
591,Hotel Shruti,Boutique Hotel,"Khasra No. 66, near Kukas, Natata, Amer Chak No.2, Rajasthan 302028, India",Jaipur,01426 352 000,,,clubitc.care@itchotels.com,reservations@itchotels.com,,4.8,768.0,₹816,Hotel,https://www.itchotels.com/in/en/mementosjaipur,https://www.instagram.com/itchotels/?hl=en,https://www.facebook.com/ITCHotels/,https://in.linkedin.com/company/itc-hotels,https://www.youtube.com/user/itchotels,https://x.com/ITCHotelscares
534,Hotel Kalyan,Boutique Hotel,"Hathroi Fort, Ajmer Rd, Hathroi, Jaipur, Rajasthan 302001, India",Jaipur,093145 01591,+91-9314501591,,hotelkalyan@yahoo.co.in,info@hotelkalyan.com,,4.2,4404.0,"₹1,233",Hotel,http://www.hotelkalyan.com/,,http://www.facebook.com/home.php?#!/pages/Hotel-Kalyan/138701469509273,,,https://twitter.com/hotelkalyan
289,Super Townhouse Vaishali Nagar Jaipur Formerly Pentagon Boutique Hotel,Villa,"2nd,3rd&4th floor, Shivraj Niketan, Plot no 74, Gautam Marg, Gom Defence Colony, Vaishali Nagar, Jaipur, Rajasthan 302021, India",Jaipur,0124 433 0599,,,,,,3.4,83,"₹1,433",Hotel,https://www.oyorooms.com/220122/,https://instagram.com/oyorooms/,https://www.facebook.com/oyorooms,https://www.linkedin.com/company/oyo-rooms/jobs/,https://www.youtube.com/channel/UC1b6tyXZTHdIZ5vmgoAqn9w,https://twitter.com/oyorooms
366,Jaipur Qila - A Boutique Hotel And Rooftop Cafe,Boutique Hotel,"Ganesh Colony, Plot No 16-A, Amer Rd, behind Golimar Garden, Ramgarhmode, Jal Mahal, Brahampuri, Jaipur, Rajasthan 302002, India",Jaipur,070142 98254,,,,,,4.6,220,"₹1,584",Hotel,,,,,,
558,Jungle By Sturmfrei Jaipur,Boutique Hotel,"38, Ram Nagar Colony, Shri Ram Colony, Sindhi Camp, Jaipur, Rajasthan 302001, India",Jaipur,079 4822 1212,,,bookings@staysturmfrei.com,,,4.8,395.0,"₹1,749",Hotel,https://www.staysturmfrei.com/destinations/jaipur,https://www.instagram.com/junglebysturmfrei,https://www.facebook.com/junglebysturmfrei/,https://www.linkedin.com/company/sturmfrei-experiences,https://youtube.com/@junglebysturmfrei,
441,Silver Pride Boutique Hotel,Boutique Hotel,"2nd, 302, Tonk Road, near Jaipur Airport, Mahaveer Nagar 2, Maharani Farm, Mahaveer Nagar, Durgapura, Jaipur, Rajasthan 302018, India",Jaipur,099292 70086,8233333550,,,,,4.3,1882,"₹1,785",Hotel,http://www.hotelsilverpride.com/,,,,,
469,Ved A Boutique Stay,Boutique Hotel,"1, Lane No. 3, Kama House Colony, Suraj Nagar West, Civil Lines, Jaipur, Rajasthan 302006, India",Jaipur,099299 11679,+91-9929911679,,info@vedaboutiquestay.com,,,4.7,186,"₹1,820",Hotel,http://www.vedaboutiquestay.com/,,,,,
479,Shivalaya Boutique Hotel,Boutique Hotel,"C-06, PLOT NO. C-05, Vikramaditya Marg, near MANSAROVAR CHAUPATI, Mansarovar Sector 11, Jhalana Chhod, Mansarovar, Jaipur, Rajasthan 302020, India",Jaipur,088239 28998,+91 8823928998,+91 9666663565,ShivalayaHotelJaipur@gmail.com,,,4.7,54,"₹1,873",Hotel,https://www.shivalayahotel.com/,https://www.instagram.com/#!,https://www.facebook.com/#!,https://www.linkedin.com/#!,https://www.youtube.com/@#!,https://x.com/#!
484,Naukothi - Boutique Stay - Central,Boutique Hotel,"A-42, Sethi Colony, Jaipur, Rajasthan 302004, India",Jaipur,092204 95743,,,,,,5,24,"₹1,900",Hotel,,,,,,
485,Madhav'S Mallet - A Boutique Homestay,Homestay,"Building No. C -12, C -12, Vaishali Marg, near Brightlands Girls Senior Secondary School, Block C, Vaishali Nagar, Jaipur, Rajasthan 302021, India",Jaipur,097722 11773,,,,,,4.5,41,"₹1,900",Hotel,,,,,,
510,Ferozi House - A Boutique Homestay,Homestay,"House no.4, Lane 07, Hari Marg, Jai Ambey Colony, Civil Lines, Jaipur, Rajasthan 302006, India",Jaipur,091164 92337,,,,,,4.9,45,"₹1,980",Hotel,https://www.instagram.com/ferozi.house/profilecard/?igsh=eGRxNmllZ2kwdWI5,,,,,
579,Trimrooms Mount Blue,Boutique Hotel,"63-A, Mount Rd, Jagdish Colony, Ramgarhmode, Chhipiwara, Parasrampuri, Jaipur, Rajasthan 302002, India",Jaipur,098998 98481,+91-9899898481,,booking@trimrooms.com,,,4.2,1027.0,"₹2,015",Hotel,http://www.trimrooms.com/,http://instagram.com/trimrooms,http://www.facebook.com/trimrooms,,,
583,Royal Rawal - Luxury Boutique Hotel,Boutique Hotel,"C-8/13, Sarthi Marg, near SBI Choraha, Sector 8, Vaishali Nagar, Jaipur, Rajasthan 302021, India",Jaipur,077377 79166,,,reception@royalrawal.com,,,4.8,598.0,"₹2,030",Hotel,https://royalrawal.com/,https://www.instagram.com/royalrawal.jaipur/,https://www.facebook.com/royalrawal.jaipur/,,,https://twitter.com/hotelroyalrawal
1205,Jeenmount Heritage Boutique Hotel,Boutique Hotel,"C-31, Gokul Vatika Behind Marriott Hotel JLN Marg, Jawahar Circle, Gokul Vatika, Chandrakala Colony, Durgapura, Jaipur, Rajasthan 302018, India",Jaipur,0141 255 0099,+91 9799969209,,booking@jeenmount.com,,,4.4,256.0,"₹2,333",Hotel,https://www.jeenmount.com/,https://www.instagram.com/jeenmount/,https://www.facebook.com/jeenmount/,https://www.linkedin.com/company/jeenmount/,https://www.youtube.com/watch?v=kxPCFljwJws,https://www.twitter.com/jeenmount/
1077,Hotel Rr 62-Jaipur City Centre Hotel,Boutique Hotel,"350, Jhulelal Marg, near Kale Hanuman ji ka Mandir, Chandi Ki Taksal, J.D.A. Market, Brahampuri, Jaipur, Rajasthan 302002, India",Jaipur,084106 26262,+918410626262,9114126300,info@hotelrr62.com,,,4.4,1438.0,"₹2,336",Hotel,https://www.hotelrr62.com/,https://www.instagram.com/hotelrr62jaipur,https://www.facebook.com/rr62jaipur,,,
1159,Gulmohar Mansion - A Boutique Stay,Boutique Hotel,"B-7, Bhawani Singh Rd, ESIC Colony, C Scheme, Lalkothi, Jaipur, Rajasthan 302001, India",Jaipur,088907 77888,,,,,,3.7,141.0,"₹2,337",Hotel,,,,,,
1155,Hotel Walnut - Near Jaipur Airport,Boutique Hotel,"Sunder Nagar, 51, Girdhar Marg, behind Fortis Hospital, Sector 5, Malviya Nagar, Jaipur, Rajasthan 302017, India",Jaipur,092160 62030,+91 9216062030,,info@hotelwalnut.com,hotelwalnutjaipur@gmail.com,,4.9,199.0,"₹2,360",Hotel,http://walnutstay.com/,https://www.instagram.com/walnut__hotel,https://www.facebook.com/hotelwalnut,,,
1142,Kailash Heritage - A Royal Boutique Heritage Haveli,Boutique Hotel,"D-155, Durga Marg, Sen Colony, Bani Park, Jaipur, Rajasthan 302016, India",Jaipur,+91 9257043905,,,info@kailashheritage.com,,,4.8,175.0,"₹2,400",Hotel,https://www.kailashheritage.com/,,,,,
1138,Harnawa Haveli - A Boutique Heritage Stay In Jaipur,Boutique Hotel,"83, Sirsi Rd, Officers Campus Extension, Hanuman Nagar Extension, Anand Nagar, Jaipur, Rajasthan 302012, India",Jaipur,077778 83330,+919928319524,9829020060,Reservations@harnawahaveli.com,,,4.5,169.0,"₹2,430",Hotel,https://www.harnawahaveli.com/,https://www.instagram.com/harnawahaveli/,https://www.facebook.com/harnawahaveli/?ref=bookmarks,,,
1132,Trim Boutique Parkota Haveli,Boutique Hotel,"Shop no. 13, 14, Amer Rd, Govindpuri, Karbala, Jaipur, Rajasthan 302002, India",Jaipur,098998 98481,+91-9899898481,,booking@trimrooms.com,,,4.2,200.0,"₹2,498",Hotel,https://www.trimrooms.com/trim-boutique-parkota-haveli-jaipur,http://instagram.com/trimrooms,http://www.facebook.com/trimrooms,,,
1201,Raj Rajeshwari Haveli,Boutique Hotel,"24, Ramayan marg, Chinkara Colony, Parivahan Nagar, Khatipura, Jaipur, Rajasthan 302012, India",Jaipur,098290 77627,7836985489,7836985478,,,,4.2,83.0,"₹2,500",Hotel,http://www.rajrajeshwarihaveli.com/,,,,,
944,Khandela Haveli - A Boutique Heritage Hotel,Boutique Hotel,"D 219 A, Bhaskar Marg, Sindhi Colony, Bani Park, Jaipur, Rajasthan 302016, India",Jaipur,0141 403 6062,,,girdharpratap@khandelahaveli.com,info@khandelahaveli.com,,4.4,626.0,"₹2,787",Hotel,http://www.khandelahaveli.com/,https://instagram.com/khandelahaveli?igshid=YmMyMTA2M2Y=,https://www.facebook.com/Khandelahavelijaipur/,,,
1069,R41 Boutique Stays,Boutique Hotel,"41, Rathore Nagar Rd, Vaishali Nagar, Jaipur, Rajasthan 302021, India",Jaipur,097720 00925,+919772000925,,teambesthotels@gmail.com,r41boutique@gmail.com,,4.7,355.0,"₹2,800",Hotel,https://www.r41boutiquehotel.com/,https://www.instagram.com/r41_boutique_hotel,https://www.facebook.com/r41hotel,,,
964,Hotel Rime Vista,Boutique Hotel,"D-249, Devi Marg, Sen Colony, Bani Park, Jaipur, Rajasthan 302016, India",Jaipur,072300 00782,+91 7230000782,8239000800,info@hotelrimevista.com,,,4.8,740.0,"₹2,886",Hotel,http://www.hotelrimevista.com/,,,,,
1037,Hotel Sharma Jaipur,Boutique Hotel,"XV37+4RF, Jaisinghpura Khor, Jaipur, Rajasthan 302027, India",Jaipur,096801 79645,,,info@hotelSharma.in,,,4.9,55.0,"₹2,990",Hotel,https://hotelsharma.in/,,,,,
1024,The Saneer Jaipur,Boutique Hotel,"Panchsheel Enclave, 76-77, Jawahar Circle, Vishnu Enclave, Chandrakala Colony, Durgapura, Jaipur, Rajasthan 302018, India",Jaipur,098295 81299,,,,,,4.5,2760.0,"₹3,000",Hotel,https://sites.google.com/view/saneer/home,https://www.google.com/url?q=https%3A%2F%2Fwww.instagram.com%2Fsaneerjaipur%3Futm_source%3Dig_web_button_share_sheet%26igsh%3DZDNlZDc0MzIxNw%3D%3D&sa=D&sntz=1&usg=AOvVaw2HCiiRwFx5ValrT5yRx-0-,https://www.google.com/url?q=https%3A%2F%2Fwww.facebook.com%2FTheSaneer&sa=D&sntz=1&usg=AOvVaw1nX_IXBBzKJau4JrW2pVY8,,,https://www.google.com/url?q=https%3A%2F%2Ftwitter.com%2Fthesaneer&sa=D&sntz=1&usg=AOvVaw0t05aVmzaaqJ5Vnb3u4pMV
1001,The Livin,Boutique Hotel,"Plot no - 17, 18, Subhash Nagar Rd, near science park, Subash Nagar, Shastri Nagar, Jaipur, Rajasthan 302016, India",Jaipur,0141 400 6616,,,,,,4.3,1411.0,"₹3,009",Hotel,http://www.hotelthelivin.com/,,,,,
1009,Hotel Pearl Palace Jaipur,Boutique Hotel,"51 Hathroi Fort , Hari Kishan, Soman Marg, Ajmer Rd, Hathroi, Jaipur, Rajasthan 302001, India",Jaipur,094142 36323,+919414236323,,reservationhpp@gmail.com,,,4.2,106.0,"₹3,024",Hotel,https://hotelpearlpalace.com/,http://instagram.com/inderooh?igshid=copvg0dhwx7x,https://www.facebook.com/nativecocktailroom,,,
948,House Of Amer,Boutique Hotel,"Karan singh Nathawat ki haveli, 1, Narsingh Colony Rd, near Jagatshrimoni Temple, Devisinghpura, Amer, Jaipur, Rajasthan 302028, India",Jaipur,089052 42341,,,stayhouseofamer@gmail.com,,,4.8,131.0,"₹3,072",Hotel,https://www.houseofamer.com/,https://www.instagram.com/houseofamer,,,,
997,Royal Prime - A City Center Boutique Hotel In Jaipur,Boutique Hotel,"A-23, A-74, Patel Marg, Sunder Nagar, Mansarovar, Jaipur, Rajasthan 302020, India",Jaipur,095711 19410,+91-7300062116,+91-9571119410,reservation@hotelroyalprime.com,hotelroyalprimejpr@gmail.com,,4.7,617.0,"₹3,073",Hotel,https://hotelroyalprime.com/,https://www.instagram.com/hotelroyalprime/,https://www.facebook.com/hotelroyalprimejaipur/,https://www.linkedin.com/company/hotel-royal-prime/,,
996,"Zostel Jaipur, Mi Road",Boutique Hotel,"Park House Scheme, 2B, Mirza Ismail Rd, Sindhi Camp, Jaipur, Rajasthan 302001, India",Jaipur,0141 493 7210,,,,,,4.8,290.0,"₹3,079",Hotel,https://www.zostel.com/destination/rajasthan/stay/zostel-jaipur-mi-road-jprh137,,,,,
934,Umrao Mahal - A Boutique Heritage Hotel & Resort Jaipur,Boutique Hotel,"1, 2, Natata Mode Delhi Rd, opposite Nahargarh Biolgical Park, Kunda, Amer, Rajasthan 302028, India",Jaipur,098290 05118,,,,,,4.7,285.0,"₹3,080",Hotel,https://www.umraomahal.com/,,,,,
995,Zo Selections Jaipur By Zostel,Boutique Hotel,"Saraf House, 194, Mirza Ismail Rd, opposite Akasvani, Sindhi Camp, Jaipur, Rajasthan 302001, India",Jaipur,0141 493 7199,,,,,,4.7,115.0,"₹3,085",Hotel,https://www.zostel.com/destination/jaipur/stay/zo-selections-jaipur-jprr066,,,,,
900,Hotel Sanskar Elite By Keshav Global,Boutique Hotel,"Plot No 209 Heera Nagar, &, 200 Feet Bypass Rd, near Dhabas Underpass, Choraha, Vaishali Nagar, Jaipur, Rajasthan 302019, India",Jaipur,081046 47505,+91-8104647505,,md@keshavglobalhotels.com,,,4.9,37.0,"₹3,119",Hotel,https://www.keshavglobalhotels.com/,https://www.instagram.com/keshavglobalhotels/,https://www.facebook.com/Keshavglobalhotels,https://www.linkedin.com/company/keshav-global-hotels/,,
989,"The Forresta Checks-In, Jaipur",Boutique Hotel,"Devraj Niwas, Mirza Ismail Rd, near Shri Amarapur Setu, Barodia Scheme, Bani Park, Jaipur, Rajasthan 302006, India",Jaipur,090012 77999,+91-9001277999,,info@devrajniwas.com,,,4.2,5019.0,"₹3,135",Bar,http://www.theforrestakitchenbar.com/,https://www.instagram.com/theforrestakitchenbar/,https://www.facebook.com/theforresta/,,,
993,Hotel Grand Maple,Boutique Hotel,"F 282-283 EPIP, Sitapura Industrial Area, Sitapura, Jaipur, Rajasthan 302022, India",Jaipur,0141 277 1765,+91 9116121765,,sales@grandmaple.in,,,4.3,2627.0,"₹3,199",Hotel,http://www.grandmaple.in/,https://www.instagram.com/hotelgrandmaple/,https://www.facebook.com/hotelgrandmaple/,,,
987,Rivelle Boutique Stays - Stay Beautifully,Boutique Hotel,"15 A, Ajmer Rd, Shiv Marg, Gopalbari, Jaipur, Rajasthan 302001, India",Jaipur,086195 53323,,,,,,5.0,9.0,"₹3,489",Hotel,https://www.rivellestays.com/,,,,,
942,Vesta International,Boutique Hotel,"S-3, Linking Road, near Ajmer Pulia, Gopalbari, Jaipur, Rajasthan 302001, India",Jaipur,0141 427 7777,,,,,,4.0,4981.0,"₹3,499",Hotel,https://www.vestahotels.in/Vesta_International/,,,,,
935,Bur'Dera - A Boutique Luxury Hotel,Boutique Hotel,"E-83 West, SL Marg, Near Airport, Lal Bahadur Nagar, Chandrakala Colony, Durgapura, Jaipur, Rajasthan 302018, India",Jaipur,097999 51128,,,,,,4.5,962.0,"₹3,500",Hotel,https://burdera.com/,,,,,
1193,"Sitaram Bhawan, A Heritage Boutique Haveli-City Center",Boutique Hotel,"Mumshi ram das ji, Bordi Ka Rasta, Char Darwaja, Chokdi Gangapol, Jaipur, Rajasthan 302002, India",Jaipur,080056 51077,+918005651077,,sitarambhawan2026@gmail.com,,,4.9,46.0,"₹3,500",Hotel,https://sitarambhawan.com/,https://www.instagram.com/sitarambhawan/,https://facebook.com/YOUR_PAGE,,,
922,Sarang Palace - A Luxury Boutique Hotel,Boutique Hotel,"A- 40, Subhash Nagar Rd, Near Peetal Factory, Subash Nagar, Shastri Nagar, Jaipur, Rajasthan 302016, India",Jaipur,094140 79692,+91-7014212373,+91 9929178487,reservations@hotelsarangpalace.com,,,4.4,4825.0,"₹3,600",Hotel,http://www.hotelsarangpalace.com/,https://www.instagram.com/hotelsarangpalace/,https://www.facebook.com/HotelSarangPalace/,,https://www.youtube.com/c/PakwaanCandlelightRestaurant,
918,Hotel Jai Niwas,Boutique Hotel,"3, Jalupura Scheme, Gopinath Marg, Mirza Ismail Rd, Jalupura, Jaipur, Rajasthan 302001, India",Jaipur,098290 40897,+91-9829040897,+91-9829040793,chetan@jainiwas.com,bookings@jainiwas.com,,4.4,684.0,"₹3,645",Hotel,http://www.jainiwas.com/,,,,,
910,Dev Mahal - A Boutique Heritage Hotel,Boutique Hotel,"AD-1B, Devi Marg, New, Collectorate Cir, Bani Park, Jaipur, Rajasthan 302016, India",Jaipur,077379 10141,,,devmahalhotel@gmail.com,info@devmahal.com,,4.8,449.0,"₹3,776",Hotel,https://www.devmahal.com/,https://www.instagram.com/devmahaljaipur/,https://www.facebook.com/profile.php?id=61550087217224,,,
909,Bloom Boutique L Chelon Haveli,Boutique Hotel,"The Chelon Haveli, No. 185, Tulsi Marg, Gangori Bazaar, Gangori Bazar, Brahampuri, Jaipur, Rajasthan 302002, India",Jaipur,0141 407 4659,,,,,,4.6,1146.0,"₹3,780",Hotel,https://staybloom.com/hotels/jaipur/bloom-boutique-chelon-haveli,,,,,
