SR NO,NAME,PROPERTY TYPE,LOCATION,CITY,CONTACT NO 1,CONTACT NO 2,CONTACT NO 3,EMAIL 1,EMAIL 2,EMAIL 3,RATING OUT OF 5,REVIEW COUNT,PRICE PER DAY,LOCATION TYPE,WEBSITE,INSTAGRAM,FACEBOOK,LINKEDIN,YOUTUBE,TWITTER
18,"Holiday Inn New Delhi Int'L Airport, an IHG Hotel",Hotel,"Asset Area 12 Hospitality District, Aerocity, New Delhi, Delhi 110037, India",New Delhi,011 4222 2000,,,,,,4.7,31420,,"establishment, lodging, point_of_interest",https://www.ihg.com/holidayinn/hotels/us/en/new-delhi/delap/hoteldetail?cm_mmc=GoogleMaps-_-HI-_-IN-_-DELAP,,,,,
19,Hotel O Delhi,,"Metro Pillar No. 88, 8/32, opposite Multi Level Parking, behind Haldirams, Block 8, WEA, Karol Bagh, New Delhi, Delhi, 110005, India",Delhi,011 4568 9865,,,,,,4.4,1036,,"establishment, lodging, point_of_interest",,,,,,
20,Roseate House,Boutique Hotel,"Asset 10, Northern Access Rd, Aerocity, Hospitality District, Indira Gandhi International Airport, New Delhi, Delhi 110037, India",New Delhi,011 7155 8800,+91 9599054466,+91 9999834967,,,,4.5,14196,,"establishment, lodging, point_of_interest",http://www.roseatehotels.com/newdelhi/roseatehouse/,https://www.instagram.com/roseatehouse/,https://www.facebook.com/roseatehouse,,https://www.youtube.com/roseatehotelsresorts,https://x.com/roseatehouse
21,"Welcomhotel By ITC Hotels, Dwarka, New Delhi",Boutique Hotel,"District Center, Plot No.3, Sector 10 Dwarka, Dwarka, New Delhi, Delhi, 110075, India",Delhi,011 4222 9222,,,reservations@itchotels.com,,,4.5,25859,,"establishment, lodging, point_of_interest",https://www.itchotels.com/in/en/welcomhoteldwarka?utm_source=google&utm_medium=organic&utm_term=welcomhoteldwarka&utm_campaign=listing,https://www.instagram.com/welcomhotel/,https://www.facebook.com/Welcomhotel-310167659660497/,,,https://x.com/ITCHotelscares
22,Jaypee Siddharth - 5 Star Luxury Hotels in Delhi,Hotel,"3, Rajendra Place, New Delhi, Delhi 110008, India",New Delhi,011 4366 2500,,,,,,4.3,12473,,"establishment, food, lodging, point_of_interest, restaurant, spa",https://www.jaypeehotels.com/hotel/jaypee-siddharth-new-delhi?utm_source=gmb&utm_medium=google&utm_campaign=organic,,,,,
23,Tivoli Garden Resort,Resort,"Tivoli Garden Resort, Main, GT Karnal Rd, opp. Sai Baba Mandir, Alipur, New Delhi, Delhi, 110036, India",Delhi,011 7180 2222,8373903983,9873989077,sales@tivoligrand.com,bnqtsales@tivoligrand.com,reservations@tivoligrand.com,4.0,7962,,"bar, establishment, food, lodging, point_of_interest, restaurant",https://www.tivoligardenresort.com/,https://www.instagram.com/tivoliroyalcourt/,https://www.facebook.com/TivoliHospitalityGroup/,,,
24,Novotel New Delhi Aerocity,Hotel,"Asset No 2, Aerocity, New Delhi, Delhi 110037, India",New Delhi,011 4608 0808,,,,,,4.6,21744,,"establishment, lodging, point_of_interest",https://all.accor.com/lien_externe.svlt?goto=fiche_hotel&code_hotel=7560&merchantid=seo-maps-IN-7560&sourceid=aw-cen&utm_medium=seo%20maps&utm_source=google%20Maps&utm_campaign=seo%20maps,https://www.instagram.com/all.accor,https://www.facebook.com/ALL/,https://www.linkedin.com/company/all-accorlivelimitless/,https://www.youtube.com/All_AccorLiveLimitless,https://twitter.com/all
25,The Tivoli,Farmhouse,"F5WP+M3Q, Chattarpur Mandir Road, Block A, Chattarpur Enclave, Mehrauli, New Delhi, Delhi 110074, India",New Delhi,085888 50354,7065053035,+91 7065053035,amit.sood@thetivolihotels.com,reservations@thetivolihotels.com,,4.2,10070,,"establishment, lodging, point_of_interest",https://thetivolihotels.com/hotel/the-tivoli,https://www.instagram.com/thetivoli.newdelhi/,https://www.facebook.com/thetivolinewdelhi1,,,
26,Ashok Country Resort,Resort,"30 Rajokri Road, D Block, Kapas Hera, New Delhi, Delhi 110097, India",New Delhi,098111 12422,9811112422,9811641100,acrhotel@gmail.com,acr@ashokcountryresorts.com,,4.0,1809,,"establishment, food, lodging, point_of_interest, restaurant",https://ashokcountryresorts.com/,,,,,
27,Udman Hotels and Resorts,Resort,"National Highway, 8, Mahipalpur - Rangpuri Rd, near to Shiv Murti, Avenue Bouganvillea, Rangpuri, New Delhi, Delhi 110037, India",New Delhi,097113 01078,,,fom.c@udmanhotels.com,rajnikant.s@fnpweddings.com,reservations.gnoida@udmanhotels.com,4.8,899,,"establishment, lodging, point_of_interest",https://www.udmanhotels.com/udman-hotels-resorts-nh-8/,https://www.instagram.com/udmanhotelsandresorts/,https://www.facebook.com/profile.php?id=61573250600313,,,
28,The Umrao,Boutique Hotel,"National Highway, 48, Rajokri Road, D Block, 6:Samalkha, Samalka, New Delhi, Delhi 110097, India",New Delhi,011 4770 7070,,,info@theumrao.com,,,4.3,11297,,"establishment, lodging, point_of_interest",http://www.theumrao.com/,https://www.instagram.com/the.umrao/?hl=en,https://www.facebook.com/TheUmrao/,https://www.linkedin.com/company/theumrao/,,
29,Fairley's Hotels & Resorts,Resort,"579, Main Chhatarpur Rd, Shahoorpur Extension, Satbari, New Delhi, Delhi 110074, India",New Delhi,085278 94961,+918527894968,+918527894992,reservations@fairliehotels.in,,,4.0,727,,"establishment, lodging, point_of_interest",https://fairliehotels.com/,https://www.instagram.com/fairliehotelandresorts/,https://www.facebook.com/fairliehotels/,,,
30,Bloomrooms @ New Delhi Railway Station,Hotel,"8591, Arakashan Rd, opp. New Delhi Railway Station, Arya Nagar, Paharganj, New Delhi, Delhi, 110055, India",Delhi,011 4551 2740,,,,,,4.5,5742,,"establishment, lodging, point_of_interest",https://staybloom.com/hotels/delhi/bloomrooms-new-delhi-railways,,,,,
31,Calista Resort,Resort,"37/2-4 Old, NH 48, D Block, Kapas Hera, New Delhi, Delhi 110097, India",New Delhi,099111 97112,+91 8800010129,,info@calistaresorts.com,,,4.2,4933,,"establishment, lodging, point_of_interest",https://calistaresorts.com/,https://www.instagram.com/calistaresort_official/,https://www.facebook.com/calistaresort,,,
32,"The Roseate, New Delhi",Boutique Hotel,"National Highway 8, D Block, Samalka, New Delhi, Delhi 110097, India",New Delhi,011 3355 2211,+91 9910057942,+91 9773986654,,,,4.5,3946,,"establishment, lodging, point_of_interest",https://www.roseatehotels.com/newdelhi/theroseate/,https://www.instagram.com/theroseate,https://www.facebook.com/TheRoseate,https://www.linkedin.com/company/theroyalparkhotellondon-aroseatehouse/,https://www.youtube.com/channel/UCFxg7Abfz55ArbvE9X_BUJw/featured,
33,V Resorts Farm Stay Delhi,Resort,"2 Sheesham Lane, Dera Mandi Retreat, Dera Mandi Link Road Village Dera Mandi, Dera Village, Chhatarpur, New Delhi, Delhi 110074, India",New Delhi,,,,,,,3.9,278,,"establishment, lodging, point_of_interest",http://www.vresorts.in/resorts/v-resorts-farm-delhi,,,,,
34,Hotel City Park- Hotels in Delhi,Hotel,"City Park, Block KP, Poorvi Pitampura, Pitampura, Delhi, 110034, India",Delhi,076786 53543,7678653543,,info@cityparkhotel.in,,,4.2,8297,,"establishment, food, lodging, point_of_interest, restaurant",http://cityparkhotel.in/,https://www.instagram.com/hotelcityparkdelhi/?igsh=MzRlODBiNWFlZA%3D%3D,https://www.facebook.com/HotelCityParkDelhi,,https://www.youtube.com/watch?v=zr4r3n5Smho,
35,ibis New Delhi Aerocity,Hotel,"IGI Rd, Aerocity, Ibis, New Delhi, Delhi, 110037, India",Delhi,011 4302 0202,,,,,,4.5,36448,,"establishment, lodging, point_of_interest",https://all.accor.com/lien_externe.svlt?goto=fiche_hotel&code_hotel=7484&merchantid=seo-maps-IN-7484&sourceid=aw-cen&utm_medium=seo%20maps&utm_source=google%20Maps&utm_campaign=seo%20maps,https://www.instagram.com/all.accor,https://www.facebook.com/ALL/,https://www.linkedin.com/company/all-accorlivelimitless/,https://www.youtube.com/All_AccorLiveLimitless,https://twitter.com/all
