SR NO,NAME,PROPERTY TYPE,LOCATION,CITY,CONTACT NO 1,CONTACT NO 2,CONTACT NO 3,EMAIL 1,EMAIL 2,EMAIL 3,RATING OUT OF 5,REVIEW COUNT,PRICE PER DAY,LOCATION TYPE,WEBSITE,INSTAGRAM,FACEBOOK,LINKEDIN,YOUTUBE,TWITTER
13,Hotel O Kalot,Villa,"Collage K Pass, D 112, VIT Rd, Bank Officers colony, Jaipur, Rajasthan 302017, India",Jaipur,0124 433 0567,,,,,,4,94,₹733,Hotel,https://www.oyorooms.com/175229/,https://instagram.com/oyorooms/,https://www.facebook.com/oyorooms,https://www.linkedin.com/company/oyo-rooms/jobs/,https://www.youtube.com/channel/UC1b6tyXZTHdIZ5vmgoAqn9w,https://twitter.com/oyorooms
9,Hotel Grand Eagle Group,Boutique Hotel,"Commercial Complex, C-50, near JECC, Sanganer, Sitapura Industrial Area, Sitapura, Jaipur, Rajasthan 302022, India",Jaipur,063678 50548,,,reservations@hotelgrandeagle.com,,,3.8,546,₹734,Hotel,https://hotelgrandeagle.in/,,,,,
22,Hotel O Aabha Residency,Villa,"Lakshmi sarovar colony, Plot no 6-7, near manipal university, Mansinghpura, Begas, Rajasthan 303007, India",Jaipur,082094 01440,9178385369,,,,,4.8,52,₹777,Hotel,https://www.oyorooms.com/325050/,https://instagram.com/oyorooms/,https://www.facebook.com/oyorooms,https://www.linkedin.com/company/oyo-rooms/jobs/,https://www.youtube.com/channel/UC1b6tyXZTHdIZ5vmgoAqn9w,https://twitter.com/oyorooms
14,Madhav Guest House,Guesthouse,"S-2, Kabir Marg, Sen Colony, Gopalbari, Jaipur, Rajasthan 302006, India",Jaipur,081079 65504,,,,,,4.2,226,₹799,Hotel,https://guest-houses.in/,,,,,
16,Rani Mahal Hotel,Luxury Hotel,"Plot No: 24, Lane Number 3, Hawa Sadak, Nandpuri Colony, Bais Godam, Jaipur, Rajasthan 302006, India",Jaipur,094140 42958,+91 9414042958,+91 9928837979,ranimahaljaipur@gmail.com,,,3.9,1328,₹800,Hotel,https://ranimahaljaipur.com/,https://www.instagram.com/hotel_rani_mahal/,https://www.facebook.com/hotel_rani_mahal/,,https://www.youtube.com/@hotelranimahaljaipur9380,
17,Royal Guest House,Guesthouse,"JECC India Gate, Novotel, Tonk Rd, opposite JECRC college, near BP Petrol pump and Intercontinental, Sitapura Industrial Area, Sanganer, Sitapura, Jaipur, Rajasthan 302022, India",Jaipur,098877 79998,,,,,,4.2,42,₹800,Hotel,https://www.instagram.com/royalguesthousejaipur1?igsh=MTA2Zm1kemJ2aDU0aA==,,,,,
18,Hotel Yes,Hotel,"724, Moti Doongri Rd, near laal khoti police station, Sanganeri Gate, Central Jail, Fateh Tibba, Adarsh Nagar, Jaipur, Rajasthan 302004, India",Jaipur,073001 09907,,,,,,4,211,₹800,Hotel,,,,,,
19,Nahar Singh Haveli,Hotel,"46, Kanti Nagar, Sindhi Camp, Jaipur, Rajasthan 302006, India",Jaipur,098283 63413,,,,,,4.6,3217,₹800,Hotel,,,,,,
20,Hotel J K Inn,Hotel,"Haldighati Marg, Sector 17, Pratap Nagar, Jaipur, Rajasthan 302033, India",Jaipur,063769 47240,,,,,,4.9,35,₹800,Hotel,,,,,,
21,Give Yourself The Comfort Of Cozy Stays,Other,,Jaipur,,,,,,,,,₹809,,,,,,,
24,Super Collection O Govind Marg,Villa,"31, Govind Marg, Nakshtra Villa Rail Nagar, Devi Nagar, Shyam Nagar, Jaipur, Rajasthan 302019, India",Jaipur,0124 433 0567,,,,,,3.3,939,₹814,Hotel,https://www.oyorooms.com/104618/,https://instagram.com/oyorooms/,https://www.facebook.com/oyorooms,https://www.linkedin.com/company/oyo-rooms/jobs/,https://www.youtube.com/channel/UC1b6tyXZTHdIZ5vmgoAqn9w,https://twitter.com/oyorooms
25,Super Hotel O Tourist Residency,Villa,"Plot No.68, Jobnerbag, Main, Station Rd, Before, Reserve Police Line, Sindhi Camp, Jaipur, Rajasthan 302006, India",Jaipur,0124 433 0567,,,,,,4.2,183,₹815,Hotel,https://www.oyorooms.com/177450/,https://instagram.com/oyorooms/,https://www.facebook.com/oyorooms,https://www.linkedin.com/company/oyo-rooms/jobs/,https://www.youtube.com/channel/UC1b6tyXZTHdIZ5vmgoAqn9w,https://twitter.com/oyorooms
32,Hotel O Angel Paradise,Hotel,"109 Eezah Haveli, Dhuleshwar Garden, Ajmer Rd, C-Scheme, Patel Colony, Hathroi, Jaipur, Rajasthan 302001, India",Jaipur,086190 96694,,,,,,4.5,176,₹831,Hotel,,,,,,
23,Hotel Apex Intercontinental,Guesthouse,"Shop No-689, Sewa Sadan Marg, near Baraf Khana, Frontier Colony, Adarsh Nagar, Jaipur, Rajasthan 302004, India",Jaipur,070424 24242,+91-7042424242,,,,,3.5,736,₹837,Hotel,https://www.fabhotels.com/hotels-in-jaipur/fabhotel-apex-intercontinental.html?utm_source=GMB&utm_medium=organic&utm_campaign=GMB_Traffic,https://www.instagram.com/fabhotels,,https://www.linkedin.com/company/fabhotels-com/,https://youtube.com/@fabhotelsindia,
34,Hotel O Kanhaiya,Villa,"Shiv ViharB, Metro Station, Plot No. 17, Gopalpura Bypass Rd, near Shree Natani Marbles, near Mansarovar, Doctor Rajendra Prasad Nagar, Mohru Nagar, Jaipur, Rajasthan 302020, India",Jaipur,0124 620 1526,,,,,,4.1,34,₹842,Hotel,https://www.oyorooms.com/h/81896?utm_source=Google_gmb&utm_medium=Organic&utm_campaign=JAI925&latitude=26.87262&longitude=75.73484&locale=en,https://instagram.com/oyorooms/,https://www.facebook.com/oyorooms,https://www.linkedin.com/company/oyo-rooms/jobs/,https://www.youtube.com/channel/UC1b6tyXZTHdIZ5vmgoAqn9w,https://twitter.com/oyorooms
26,Jaipur Jantar Hostel,Hotel,"Jalupura, Jaipur, Rajasthan 302001, India",Jaipur,098290 40897,+91 9829040897,9829040897,jaipurjantar1@gmail.com,,,4.8,1111,₹850,Hotel,http://jaipurjantarhostel.com/,https://www.instagram.com/jaipurjantarbackpackershostel/?hl=en,https://www.facebook.com/jaipurjantarbackpackershostel/,,,
27,Ak Guest House,Guesthouse,"XVC9+RJ, Momin Mohalla Masjid, Jal Mahal, Amer, Jaipur, Rajasthan 302028, India",Jaipur,,,,,,,5,2,₹850,Hotel,,,,,,
28,Hotel Chandra Light,Hotel,"11, Agra Rd, New Khandelwal Nagar, Adarsh Nagar, Jaipur, Rajasthan 302003, India",Jaipur,094140 48222,,,,,,4.2,278,₹850,Hotel,,,,,,
29,Royal Hill View Guest House,Guesthouse,"Mount Rd, opposite paliwal carpet & textiles, Chhipiwara, Brahampuri, Jaipur, Rajasthan 302002, India",Jaipur,081041 95488,,,,,,4.8,9,₹850,Hotel,https://www.booking.com/hotel/in/royal-hill-view-guest-house.html?aid=affiliate_id&chal_t=1771063577364&force_referer=https://www.google.com/,,,,,
30,Fabhotel Pearl Square,Luxury Hotel,"A-41, A-42, SIKAR HOUSE COLONY, SHASTRI NAGAR, HAJI COLONY, JAGDAMBA TOWER JAIPUR (RAJASTHAN) PIN 302016, Shiv Vihar Colony, Subhash Nagar, Jaipur, Rajasthan 302016, India",Jaipur,070424 24242,,,,,,3.6,236,₹850,Hotel,https://www.fabhotels.com/hotels-in-jaipur/fabhotel-pearl-square-i-vgzuoitw.html,https://www.instagram.com/fabhotels,,https://www.linkedin.com/company/fabhotels-com/,https://youtube.com/@fabhotelsindia,
31,Angel Paradise,Hotel,"109 Eezah Haveli, Dhuleshwar Garden, Ajmer Rd, C-Scheme, Patel Colony, Hathroi, Jaipur, Rajasthan 302001, India",Jaipur,086190 96694,,,,,,4.5,176,₹855,Hotel,,,,,,
71,Hotel The Grand Kailash,Hotel,"D-29, Jan Path, Kishan Marg, Shyam Nagar, Jaipur, Rajasthan 302019, India",Jaipur,090573 89888,+91 9057389888,+91 9649289888,booking@hotelthegrandkailash.com,kailashhospitalitygourp@gmail.com,,3.8,125,₹866,Hotel,https://www.hotelthegrandkailash.com/,,,,,
526,Collection O Salasar Inn,Hotel,"AB 1 Natraj NagarSahakar Marg, Ganesh Colony J P Colony, Ganesh Colony, Imli Phatak, Tonk Phatak, Jaipur, Rajasthan 302015, India",Jaipur,0124 433 0567,,,,,,2.4,78.0,₹879,Hotel,https://www.oyorooms.com/223377/,https://instagram.com/oyorooms/,https://www.facebook.com/oyorooms,https://www.linkedin.com/company/oyo-rooms/jobs/,https://www.youtube.com/channel/UC1b6tyXZTHdIZ5vmgoAqn9w,https://twitter.com/oyorooms
47,Hotel O Jmd,Villa,"Muncipal Corporation, Sanganer Tehsil, Mayapuri, Jagatpura, Jaipur, Rajasthan 302017, India",Jaipur,0124 433 0567,,,,,,4.3,86,₹886,Hotel,https://www.oyorooms.com/178559/,https://instagram.com/oyorooms/,https://www.facebook.com/oyorooms,https://www.linkedin.com/company/oyo-rooms/jobs/,https://www.youtube.com/channel/UC1b6tyXZTHdIZ5vmgoAqn9w,https://twitter.com/oyorooms
46,Silver Inn-2 Agarwal Farm Mansarovar,Villa,"opposite d park, Maharani Farm, Mansarovar, Jaipur, Rajasthan 302017, India",Jaipur,,,,,,,3.7,67,₹895,Hotel,https://www.oyorooms.com/194640/,https://instagram.com/oyorooms/,https://www.facebook.com/oyorooms,https://www.linkedin.com/company/oyo-rooms/jobs/,https://www.youtube.com/channel/UC1b6tyXZTHdIZ5vmgoAqn9w,https://twitter.com/oyorooms
35,The Nomadique - Boys Only,Hotel,"Plot no 10 A, Vanasthali Marg, Lalpura Colony, Sindhi Camp, Jaipur, Rajasthan 302001, India",Jaipur,095090 30253,,,,,,4.8,141,₹898,Hotel,,,,,,
48,Hotel O Classic Mansarovar,Villa,"Mansarovar Hotel, 119/5, Vikramaditya Marg, near Dwarka das park, Mansarovar Sector 11, Sector 11, Mansarovar, Jaipur, Rajasthan 302020, India",Jaipur,0124 433 0599,,,,,,4.4,8,₹899,Hotel,https://www.oyorooms.com/243675,https://instagram.com/oyorooms/,https://www.facebook.com/oyorooms,https://www.linkedin.com/company/oyo-rooms/jobs/,https://www.youtube.com/channel/UC1b6tyXZTHdIZ5vmgoAqn9w,https://twitter.com/oyorooms
60,Hotel O Radhaswami Nagar Formerly Chinnar,Villa,"3, Iskcon Rd, near Vijay Path, Radhaswami Nagar, Mansarovar, Jaipur, Rajasthan 302020, India",Jaipur,0124 433 0599,,,,,,4.2,146,₹899,Hotel,https://www.oyorooms.com/47585/,https://instagram.com/oyorooms/,https://www.facebook.com/oyorooms,https://www.linkedin.com/company/oyo-rooms/jobs/,https://www.youtube.com/channel/UC1b6tyXZTHdIZ5vmgoAqn9w,https://twitter.com/oyorooms
37,Flamingos Hostel Jaipur,Hotel,"Plot no 1, behind Geetanjali Towers, near Civil Lines Metro Station, Madrampur, Civil Lines, Jaipur, Rajasthan 302006, India",Jaipur,,,,,,,5,4,₹900,Hotel,http://goflamingos.com/,,,,,
38,Om Trance Homestay,Homestay,"3rd, 40, Tonk Rd, beside Decent Library, near Airport Terminal 2, kalyan Nagar, Sanganer, Jaipur, Rajasthan 302029, India",Jaipur,094147 71788,+91 9414771788,,,,,4.4,118,₹900,Hotel,https://sites.google.com/view/om-trance-hostel/home,,,,,
39,Jaipur Marigold Homestay,Homestay,"77, Sirsi Rd, Mangal Nagar, Panchyawala, Jaipur, Rajasthan 302034, India",Jaipur,096365 28987,,,,,,4,54,₹900,Hotel,https://www.booking.com/hotel/in/jaipur-marigold-homestay.en-gb.html?label=gen173nr-1FCAsobEIYamFpcHVyLW1hcmlnb2xkLWhvbWVzdGF5SAlYBGhsiAECmAEJuAEYyAER2AEB6AEB-AEDiAIBqAIEuAL8yrmdBsACAdICJGMwYzg5OGU0LWVjYTMtNDlhNi04MTdjLTAzNzg2MjY4YjUxNNgCBeACAQ&sid=f0fbcdab68a853a40f941c4746a0ebc7&dist=0&keep_landing=1&sb_price_type=total&type=total&,,,,,
40,Shri Gokerneswar Guesthouse,Guesthouse,,Jaipur,,,,,,,,,₹900,,,,,,,
55,Collection O Aloft,Villa,"22, Jagatpura Flyover Road, Railway Colony, Keshar Vihar, Jaipur, Rajasthan 302017, India",Jaipur,0124 433 0567,,,,,,4.2,25,₹902,Hotel,https://www.oyorooms.com/197956/,https://instagram.com/oyorooms/,https://www.facebook.com/oyorooms,https://www.linkedin.com/company/oyo-rooms/jobs/,https://www.youtube.com/channel/UC1b6tyXZTHdIZ5vmgoAqn9w,https://twitter.com/oyorooms
41,Hotel O Jagatpura Near Jtm Mall Formerly Royan Inn,Villa,"B, 15, Bajrang Colony, Jagatpura, Jaipur, Rajasthan 302017, India",Jaipur,0124 433 0599,,,,,,3.5,120,₹905,Hotel,https://www.oyorooms.com/110097/,https://instagram.com/oyorooms/,https://www.facebook.com/oyorooms,https://www.linkedin.com/company/oyo-rooms/jobs/,https://www.youtube.com/channel/UC1b6tyXZTHdIZ5vmgoAqn9w,https://twitter.com/oyorooms
42,Ezzah Haveli,Hotel,"109, Dhuleshwar Gdn, C-Scheme, Patel Colony, Jaipur, Rajasthan 302001, India",Jaipur,073405 21665,,,,,,5,22,₹910,Hotel,,,,,,
44,Townhouse Ramgarh Mod Near Hawa Mahal,Villa,"1, Karbala Rasta, Ramgarhmode, Karbala, Jaipur, Rajasthan 302002, India",Jaipur,0124 433 0599,,,,,,3.8,328,₹913,Hotel,https://www.oyorooms.com/h/18288?utm_source=Google_gmb&utm_medium=Organic&utm_campaign=JAI390&latitude=26.94648&longitude=75.84364&locale=en,https://instagram.com/oyorooms/,https://www.facebook.com/oyorooms,https://www.linkedin.com/company/oyo-rooms/jobs/,https://www.youtube.com/channel/UC1b6tyXZTHdIZ5vmgoAqn9w,https://twitter.com/oyorooms
45,Hotel Grand Capitol Near Railway Station,Boutique Hotel,"31, Katewa Nagar, Devi Nagar, Shyam Nagar, Jaipur, Rajasthan 302019, India",Jaipur,080056 72623,,,stay@grandcapitoljaipur.com,,,4.7,1151,₹920,Hotel,http://www.hotelgrandcapitol.com/,,,,,
59,Hotel O By Oyo Shanvi,Hotel,"Plot No - 143/147, near Narayana Hospital, Sanganer, Sector 18, Pratap Nagar, Jaipur, Rajasthan 302033, India",Jaipur,076653 71742,,,,,,5,26,₹920,Hotel,,,,,,
61,Super Hotel O Shine,Villa,"Gate No. 2, Gandhinagar Jaipur Railway Station, Plot No 2, Tonk Rd, Jawahar Nagar, Bajaj Nagar, Jaipur, Rajasthan 302018, India",Jaipur,0124 433 0567,,,,,,4.4,40,₹922,Hotel,https://www.oyorooms.com/306804/,https://instagram.com/oyorooms/,https://www.facebook.com/oyorooms,https://www.linkedin.com/company/oyo-rooms/jobs/,https://www.youtube.com/channel/UC1b6tyXZTHdIZ5vmgoAqn9w,https://twitter.com/oyorooms
67,Collection O Sunder Nagar Golvyas Formerly Hotel Vanshil,Villa,"Gol Vyas, Plot Number A-83, Patel Marg, Patel Vihar, Sunder Nagar, Jaipur, Rajasthan 302020, India",Jaipur,0124 433 0599,,,,,,3,10,₹922,Hotel,https://www.oyorooms.com/307919/,https://instagram.com/oyorooms/,https://www.facebook.com/oyorooms,https://www.linkedin.com/company/oyo-rooms/jobs/,https://www.youtube.com/channel/UC1b6tyXZTHdIZ5vmgoAqn9w,https://twitter.com/oyorooms
58,Hotel O Affy,Villa,"222, Muhana Mandi Road, Giriraj Nagar, Sumer Nagar, Sanganer, Jaipur, Rajasthan 302020, India",Jaipur,0124 433 0567,,,,,,3.9,216,₹924,Hotel,https://www.oyorooms.com/52719/,https://instagram.com/oyorooms/,https://www.facebook.com/oyorooms,https://www.linkedin.com/company/oyo-rooms/jobs/,https://www.youtube.com/channel/UC1b6tyXZTHdIZ5vmgoAqn9w,https://twitter.com/oyorooms
63,Spot On Pankhudi Hotel And Bar,Hotel,"Delhi Highway, Akhepura Rd, near Safeda Farm, Jaipur, Udaipuriya, Rajasthan 302013, India",Jaipur,063765 80233,,,,,,3.9,409,₹934,Hotel,http://thepankhudihotelandrestaurant.com/,,,,,
49,House No 87A,Hotel,"87/A, near Indo Bharat School, Rail Nagar, Nirman Nagar, Ranisati Nagar, Jaipur, Rajasthan 302019, India",Jaipur,098280 13255,,,,,,4.2,15,₹935,Hotel,,,,,,
50,Hotel Yuvraj Stay,Hotel,"Plot No.7A,Scheme No.08, Model Town, New Sanganer Road, ke samne, Vijay Path, Mansarovar, Jaipur, Rajasthan 302020, India",Jaipur,077259 34880,,,,,,5,25,₹935,Hotel,,,,,,
64,Hotel O Manan Inn,Hotel,"11A, khushi vihar d, Tirupathi Balaji Nagar, Sanganer, Jaipur, Rajasthan 302020, India",Jaipur,063782 29509,,,,,,4.8,17,₹935,Hotel,,,,,,
54,Collection O Radhaswami Nagar,Villa,"Plot No. 3, Iskcon Rd, near Vijay Path, Radhaswami Nagar, Mansarovar, Jaipur, Rajasthan 302020, India",Jaipur,0124 433 0599,,,,,,3.8,4,₹937,Hotel,https://www.oyorooms.com/308252/,https://instagram.com/oyorooms/,https://www.facebook.com/oyorooms,https://www.linkedin.com/company/oyo-rooms/jobs/,https://www.youtube.com/channel/UC1b6tyXZTHdIZ5vmgoAqn9w,https://twitter.com/oyorooms
56,"Hotel Shivansh, Riico Mansarovar",Villa,"A-29, A, New Sanganer Rd, near Rajawat Farm, Kalyanpura, Sanganer, Jaipur, Rajasthan 302020, India",Jaipur,090578 89888,+91 9057489888,9782327470,Support@kailashhospitality.com,KailashHospitalityGroup@gmail.com,,3.9,45,₹945,Hotel,https://www.kailashhospitality.com/hotel/hotel-shivansh-8.php,https://www.instagram.com/kailashhospitality/,https://www.facebook.com/kailashhospitality,https://www.linkedin.com/in/prabhat-bansal/,https://www.youtube.com/@KailashGroupOfHotels,https://x.com/khospitalityjpr
57,Hotel Regal Prime,Hotel,"Ashok Vihar B, N-73, Sector 26, Pratap Nagar, Jaipur, Rajasthan 302033, India",Jaipur,087420 00505,,,,,,5,87,₹949,Hotel,,,,,,
62,New Hotel Blue Moon,Hotel,"1/37, 73-A, 1/37, Amer Rd, near vardhaman school, Nagar Nigam Colony, Kagdiwara, Brahampuri, Jaipur, Rajasthan 302002, India",Jaipur,099826 09001,,,,,,4.4,20,₹959,Hotel,,,,,,
92,Hotel O By Oyo Jaipur One,Villa,"Hotel, 10, Ajmer Rd, near Sodhani Sweets, Purani Chungi, Ashok Nagar, Jaipur, Rajasthan 302001, India",Jaipur,0124 433 0599,,,,,,3.8,476,₹969,Hotel,https://www.oyorooms.com/15085/,https://instagram.com/oyorooms/,https://www.facebook.com/oyorooms,https://www.linkedin.com/company/oyo-rooms/jobs/,https://www.youtube.com/channel/UC1b6tyXZTHdIZ5vmgoAqn9w,https://twitter.com/oyorooms
93,Hotel Airport View,Villa,"21, Shrinath Colony, Maruti Nagar, Jaipur, Rajasthan 302029, India",Jaipur,072309 63888,,,hotelairportview1@gmail.com,teamsoniagrover@gmail.com,,4.5,308,₹970,Hotel,http://www.hotelairportview.in/,https://www.instagram.com/hotelairportview.in,https://www.facebook.com/photo/?fbid=373484239131349&set=a.104108366068939,,https://www.youtube.com/shorts/PgAjKM3dd6g,
68,Dev Hotel,Hotel,"Shop No. 100, 101, Nehru Bazar Rd, Ajmeri Gate, Near, Pink City, Jaipur, Rajasthan 302003, India",Jaipur,0141 400 4844,,,,,,3.4,420,₹978,Establishment,,,,,,
69,Hotel Us Group,Hotel,"304, Delhi - Ajmer Hwy, Tara Nagar E, Jhotwara, Jaipur, Rajasthan 302012, India",Jaipur,070146 82856,,,,,,4.9,161,₹978,Hotel,http://www.hotelusgroup.com/,,,,,
70,Townhouse Sunder Nagar Golvyas,Villa,"Gol Vyas, Plot Number A-83, Patel Marg, Patel Vihar, Sunder Nagar, Jaipur, Rajasthan 302020, India",Jaipur,0124 433 0599,,,,,,3,10,₹983,Hotel,https://www.oyorooms.com/307919/,https://instagram.com/oyorooms/,https://www.facebook.com/oyorooms,https://www.linkedin.com/company/oyo-rooms/jobs/,https://www.youtube.com/channel/UC1b6tyXZTHdIZ5vmgoAqn9w,https://twitter.com/oyorooms
72,The Ocean Hotel And Bar,Hotel,"S2, Janak Vatika-2, Mukandpura Rd, Bhakrota, Jaipur, Hasampura, Rajasthan 302026, India",Jaipur,,,,,,,5,7,₹989,Hotel,,,,,,
73,Sukoon Homestay Jaipur,Homestay,"Mahima Panorama, Jagatpura, Jaipur, Rajasthan 302017, India",Jaipur,098290 53371,,,,,,5,7,₹990,Hotel,,,,,,
74,"Pink City Stay Near Metro Station, Railway Station And Old City",Other,"Neemuch Rd, Gopalbari, Bari Sadri, Jaipur, Rajasthan 312403, India",Jaipur,,,,,,,4.4,1772,₹990,Establishment,,,,,,
75,Hotel New Prime,Hotel,"Agarwal farm, 120/238, Sector 12, Mansarovar, Jaipur, Rajasthan 302020, India",Jaipur,091168 16137,,,,,,4.9,92,₹994,Hotel,,,,,,
76,Horn Ok Please Hostel Jaipur,Hotel,"1, Gopinath Marg, off Mirza Ismail Road, Jalupura, Jaipur, Rajasthan 302001, India",Jaipur,078528 87232,,,,,,4.5,633,₹996,Hotel,https://www.hophosteljaipur.com/,,,,,
77,Hotel Black Hawk Vaishali Nagar,Hotel,"467/1, Chitrakoot Marg, Sector 1, Vaishali Nagar, Jaipur, Rajasthan 302021, India",Jaipur,086909 44463,,,,,,5,8,₹999,Hotel,https://www.hotelblackhawk.in/,,,,,
78,Hotel Ramesh,Hotel,"NH11C, Amer, Jaipur, Rajasthan 302028, India",Jaipur,,,,,,,3.8,5,₹999,Hotel,,,,,,
79,Jaipur Padharo Sa,Hotel,"Padharo Sa, Krishna Nagar, Brahampuri, Jaipur, Rajasthan 302002, India",Jaipur,072299 22890,,,,,,4.8,16,₹999,Hotel,,,,,,
80,Blue King,Hotel,"D-38/B, Madho Singh Rd, Govind Nagar East, Bani Park, Jaipur, Rajasthan 302016, India",Jaipur,094143 36221,,,,,,4.5,162,₹999,Hotel,,,,,,
81,Hotel Blue Bird,Villa,"Fashion St, Raja Park, Jaipur, Rajasthan 302020, India",Jaipur,0124 433 0567,,,,,,3.5,383,₹999,Hotel,https://www.oyorooms.com/3011/,https://instagram.com/oyorooms/,https://www.facebook.com/oyorooms,https://www.linkedin.com/company/oyo-rooms/jobs/,https://www.youtube.com/channel/UC1b6tyXZTHdIZ5vmgoAqn9w,https://twitter.com/oyorooms
82,Hotel Prime Ganesh,Hotel,"Block F, 5, Ajmer Rd, near Kamla nehru Bridge, Asarpura, Narayan Vihar, Jaipur, Rajasthan 302020, India",Jaipur,095491 51834,,,,,,4.9,36,₹999,Hotel,,,,,,
84,Hotel Rajpal,Boutique Hotel,"The Raj Palace, Jorawar Singh Gate, Amer Rd, Chokdi Gangapol, Jaipur, Rajasthan 302002, India",Jaipur,0141 263 4077,,,reservations@rajpalace.in,gm@rajpalace.in,,4.5,1592,₹999,Hotel,https://www.rajpalace.com/,https://www.instagram.com/therajpalacejaipur,https://www.facebook.com/therajpalacejaipur,,,
85,Guest House With 1 Room With Kitchen Counter,Guesthouse,"A, 7, Yudhister Marg, ESIC Colony, C Scheme, Ashok Nagar, Jaipur, Rajasthan 302005, India",Jaipur,0141 222 5315,,,,,,3.9,179,₹999,Hotel,,,,,,
2,Ranak Palace - A Luxury Home Stay,Homestay,,Jaipur,,,,,,,,,₹630,,,,,,,
5,Hotel Dharohar Palace,Luxury Hotel,,Jaipur,,,,,,,,,₹697,,,,,,,
15,Hotel Chit Chat Palace,Luxury Hotel,,Jaipur,,,,,,,,,₹800,,,,,,,
52,Hotel O Himmatgarh Palace,Luxury Hotel,,Jaipur,,,,,,,,,₹813,,,,,,,
51,Shree Shyam Palace,Luxury Hotel,,Jaipur,,,,,,,,,₹837,,,,,,,
33,Hotel O Gd Palace,Luxury Hotel,,Jaipur,,,,,,,,,₹846,,,,,,,
36,Hotel Jai Maa Palace,Luxury Hotel,,Jaipur,,,,,,,,,₹899,,,,,,,
53,Hotel Khandaka Palace- The Heritage Property,Luxury Hotel,,Jaipur,,,,,,,,,₹899,,,,,,,
