SR NO,NAME,PROPERTY TYPE,LOCATION,CITY,CONTACT NO 1,CONTACT NO 2,CONTACT NO 3,EMAIL 1,EMAIL 2,EMAIL 3,RATING OUT OF 5,REVIEW COUNT,PRICE PER DAY,LOCATION TYPE,WEBSITE,INSTAGRAM,FACEBOOK,LINKEDIN,YOUTUBE,TWITTER
17,Royal Guest House,Guesthouse,"JECC India Gate, Novotel, Tonk Rd, opposite JECRC college, near BP Petrol pump and Intercontinental, Sitapura Industrial Area, Sanganer, Sitapura, Jaipur, Rajasthan 302022, India",Jaipur,098877 79998,,,,,,4.2,42.0,₹800,Hotel,https://www.instagram.com/royalguesthousejaipur1?igsh=MTA2Zm1kemJ2aDU0aA==,,,,,
18,Hotel Yes,Hotel,"724, Moti Doongri Rd, near laal khoti police station, Sanganeri Gate, Central Jail, Fateh Tibba, Adarsh Nagar, Jaipur, Rajasthan 302004, India",Jaipur,073001 09907,,,,,,4.0,211.0,₹800,Hotel,,,,,,
19,Nahar Singh Haveli,Hotel,"46, Kanti Nagar, Sindhi Camp, Jaipur, Rajasthan 302006, India",Jaipur,098283 63413,,,,,,4.6,3217.0,₹800,Hotel,,,,,,
20,Hotel J K Inn,Hotel,"Haldighati Marg, Sector 17, Pratap Nagar, Jaipur, Rajasthan 302033, India",Jaipur,063769 47240,,,,,,4.9,35.0,₹800,Hotel,,,,,,
21,Give Yourself The Comfort Of Cozy Stays,Other,,Jaipur,,,,,,,,,₹809,,,,,,,
24,Super Collection O Govind Marg,Villa,"31, Govind Marg, Nakshtra Villa Rail Nagar, Devi Nagar, Shyam Nagar, Jaipur, Rajasthan 302019, India",Jaipur,0124 433 0567,,,,,,3.3,939.0,₹814,Hotel,https://www.oyorooms.com/104618/,https://instagram.com/oyorooms/,https://www.facebook.com/oyorooms,https://www.linkedin.com/company/oyo-rooms/jobs/,https://www.youtube.com/channel/UC1b6tyXZTHdIZ5vmgoAqn9w,https://twitter.com/oyorooms
25,Super Hotel O Tourist Residency,Villa,"Plot No.68, Jobnerbag, Main, Station Rd, Before, Reserve Police Line, Sindhi Camp, Jaipur, Rajasthan 302006, India",Jaipur,0124 433 0567,,,,,,4.2,183.0,₹815,Hotel,https://www.oyorooms.com/177450/,https://instagram.com/oyorooms/,https://www.facebook.com/oyorooms,https://www.linkedin.com/company/oyo-rooms/jobs/,https://www.youtube.com/channel/UC1b6tyXZTHdIZ5vmgoAqn9w,https://twitter.com/oyorooms
32,Hotel O Angel Paradise,Hotel,"109 Eezah Haveli, Dhuleshwar Garden, Ajmer Rd, C-Scheme, Patel Colony, Hathroi, Jaipur, Rajasthan 302001, India",Jaipur,086190 96694,,,,,,4.5,176.0,₹831,Hotel,,,,,,
23,Hotel Apex Intercontinental,Guesthouse,"Shop No-689, Sewa Sadan Marg, near Baraf Khana, Frontier Colony, Adarsh Nagar, Jaipur, Rajasthan 302004, India",Jaipur,070424 24242,+91-7042424242,,,,,3.5,736.0,₹837,Hotel,https://www.fabhotels.com/hotels-in-jaipur/fabhotel-apex-intercontinental.html?utm_source=GMB&utm_medium=organic&utm_campaign=GMB_Traffic,https://www.instagram.com/fabhotels,,https://www.linkedin.com/company/fabhotels-com/,https://youtube.com/@fabhotelsindia,
34,Hotel O Kanhaiya,Villa,"Shiv ViharB, Metro Station, Plot No. 17, Gopalpura Bypass Rd, near Shree Natani Marbles, near Mansarovar, Doctor Rajendra Prasad Nagar, Mohru Nagar, Jaipur, Rajasthan 302020, India",Jaipur,0124 620 1526,,,,,,4.1,34.0,₹842,Hotel,https://www.oyorooms.com/h/81896?utm_source=Google_gmb&utm_medium=Organic&utm_campaign=JAI925&latitude=26.87262&longitude=75.73484&locale=en,https://instagram.com/oyorooms/,https://www.facebook.com/oyorooms,https://www.linkedin.com/company/oyo-rooms/jobs/,https://www.youtube.com/channel/UC1b6tyXZTHdIZ5vmgoAqn9w,https://twitter.com/oyorooms
26,Jaipur Jantar Hostel,Hotel,"Jalupura, Jaipur, Rajasthan 302001, India",Jaipur,098290 40897,+91 9829040897,9829040897,jaipurjantar1@gmail.com,,,4.8,1111.0,₹850,Hotel,http://jaipurjantarhostel.com/,https://www.instagram.com/jaipurjantarbackpackershostel/?hl=en,https://www.facebook.com/jaipurjantarbackpackershostel/,,,
27,Ak Guest House,Guesthouse,"XVC9+RJ, Momin Mohalla Masjid, Jal Mahal, Amer, Jaipur, Rajasthan 302028, India",Jaipur,,,,,,,5.0,2.0,₹850,Hotel,,,,,,
28,Hotel Chandra Light,Hotel,"11, Agra Rd, New Khandelwal Nagar, Adarsh Nagar, Jaipur, Rajasthan 302003, India",Jaipur,094140 48222,,,,,,4.2,278.0,₹850,Hotel,,,,,,
29,Royal Hill View Guest House,Guesthouse,"Mount Rd, opposite paliwal carpet & textiles, Chhipiwara, Brahampuri, Jaipur, Rajasthan 302002, India",Jaipur,081041 95488,,,,,,4.8,9.0,₹850,Hotel,https://www.booking.com/hotel/in/royal-hill-view-guest-house.html?aid=affiliate_id&chal_t=1771063577364&force_referer=https://www.google.com/,,,,,
30,Fabhotel Pearl Square,Luxury Hotel,"A-41, A-42, SIKAR HOUSE COLONY, SHASTRI NAGAR, HAJI COLONY, JAGDAMBA TOWER JAIPUR (RAJASTHAN) PIN 302016, Shiv Vihar Colony, Subhash Nagar, Jaipur, Rajasthan 302016, India",Jaipur,070424 24242,,,,,,3.6,236.0,₹850,Hotel,https://www.fabhotels.com/hotels-in-jaipur/fabhotel-pearl-square-i-vgzuoitw.html,https://www.instagram.com/fabhotels,,https://www.linkedin.com/company/fabhotels-com/,https://youtube.com/@fabhotelsindia,
31,Angel Paradise,Hotel,"109 Eezah Haveli, Dhuleshwar Garden, Ajmer Rd, C-Scheme, Patel Colony, Hathroi, Jaipur, Rajasthan 302001, India",Jaipur,086190 96694,,,,,,4.5,176.0,₹855,Hotel,,,,,,
71,Hotel The Grand Kailash,Hotel,"D-29, Jan Path, Kishan Marg, Shyam Nagar, Jaipur, Rajasthan 302019, India",Jaipur,090573 89888,+91 9057389888,+91 9649289888,booking@hotelthegrandkailash.com,kailashhospitalitygourp@gmail.com,,3.8,125.0,₹866,Hotel,https://www.hotelthegrandkailash.com/,,,,,
526,Collection O Salasar Inn,Hotel,"AB 1 Natraj NagarSahakar Marg, Ganesh Colony J P Colony, Ganesh Colony, Imli Phatak, Tonk Phatak, Jaipur, Rajasthan 302015, India",Jaipur,0124 433 0567,,,,,,2.4,78.0,₹879,Hotel,https://www.oyorooms.com/223377/,https://instagram.com/oyorooms/,https://www.facebook.com/oyorooms,https://www.linkedin.com/company/oyo-rooms/jobs/,https://www.youtube.com/channel/UC1b6tyXZTHdIZ5vmgoAqn9w,https://twitter.com/oyorooms
47,Hotel O Jmd,Villa,"Muncipal Corporation, Sanganer Tehsil, Mayapuri, Jagatpura, Jaipur, Rajasthan 302017, India",Jaipur,0124 433 0567,,,,,,4.3,86.0,₹886,Hotel,https://www.oyorooms.com/178559/,https://instagram.com/oyorooms/,https://www.facebook.com/oyorooms,https://www.linkedin.com/company/oyo-rooms/jobs/,https://www.youtube.com/channel/UC1b6tyXZTHdIZ5vmgoAqn9w,https://twitter.com/oyorooms
46,Silver Inn-2 Agarwal Farm Mansarovar,Villa,"opposite d park, Maharani Farm, Mansarovar, Jaipur, Rajasthan 302017, India",Jaipur,,,,,,,3.7,67.0,₹895,Hotel,https://www.oyorooms.com/194640/,https://instagram.com/oyorooms/,https://www.facebook.com/oyorooms,https://www.linkedin.com/company/oyo-rooms/jobs/,https://www.youtube.com/channel/UC1b6tyXZTHdIZ5vmgoAqn9w,https://twitter.com/oyorooms
35,The Nomadique - Boys Only,Hotel,"Plot no 10 A, Vanasthali Marg, Lalpura Colony, Sindhi Camp, Jaipur, Rajasthan 302001, India",Jaipur,095090 30253,,,,,,4.8,141.0,₹898,Hotel,,,,,,
48,Hotel O Classic Mansarovar,Villa,"Mansarovar Hotel, 119/5, Vikramaditya Marg, near Dwarka das park, Mansarovar Sector 11, Sector 11, Mansarovar, Jaipur, Rajasthan 302020, India",Jaipur,0124 433 0599,,,,,,4.4,8.0,₹899,Hotel,https://www.oyorooms.com/243675,https://instagram.com/oyorooms/,https://www.facebook.com/oyorooms,https://www.linkedin.com/company/oyo-rooms/jobs/,https://www.youtube.com/channel/UC1b6tyXZTHdIZ5vmgoAqn9w,https://twitter.com/oyorooms
60,Hotel O Radhaswami Nagar Formerly Chinnar,Villa,"3, Iskcon Rd, near Vijay Path, Radhaswami Nagar, Mansarovar, Jaipur, Rajasthan 302020, India",Jaipur,0124 433 0599,,,,,,4.2,146.0,₹899,Hotel,https://www.oyorooms.com/47585/,https://instagram.com/oyorooms/,https://www.facebook.com/oyorooms,https://www.linkedin.com/company/oyo-rooms/jobs/,https://www.youtube.com/channel/UC1b6tyXZTHdIZ5vmgoAqn9w,https://twitter.com/oyorooms
2,Ranak Palace - A Luxury Home Stay,Homestay,,Jaipur,,,,,,,,,₹630,,,,,,,
5,Hotel Dharohar Palace,Luxury Hotel,,Jaipur,,,,,,,,,₹697,,,,,,,
15,Hotel Chit Chat Palace,Luxury Hotel,,Jaipur,,,,,,,,,₹800,,,,,,,
52,Hotel O Himmatgarh Palace,Luxury Hotel,,Jaipur,,,,,,,,,₹813,,,,,,,
51,Shree Shyam Palace,Luxury Hotel,,Jaipur,,,,,,,,,₹837,,,,,,,
33,Hotel O Gd Palace,Luxury Hotel,,Jaipur,,,,,,,,,₹846,,,,,,,
36,Hotel Jai Maa Palace,Luxury Hotel,,Jaipur,,,,,,,,,₹899,,,,,,,
53,Hotel Khandaka Palace- The Heritage Property,Luxury Hotel,,Jaipur,,,,,,,,,₹899,,,,,,,
