SR NO,NAME,PROPERTY TYPE,LOCATION,CITY,CONTACT NO 1,CONTACT NO 2,CONTACT NO 3,EMAIL 1,EMAIL 2,EMAIL 3,RATING OUT OF 5,REVIEW COUNT,PRICE PER DAY,LOCATION TYPE,WEBSITE,INSTAGRAM,FACEBOOK,LINKEDIN,YOUTUBE,TWITTER
33,Hotel Jai Maa Palace,Luxury Hotel,"A3G, A -3G, complex, Sunder Path, behind Crystal Mall, Barodia Scheme, Bani Park, Jaipur, Rajasthan 302006, India",Jaipur,094140 49271,+91-9950627333,,msudan26@gmail.com,,,4.2,1306,₹899,Hotel,https://www.jaimaapalace.com/,https://www.instagram.com/jaimaapalace/?utm_source=ig_embed&ig_rid=3a2f7b3a-e7fc-410d-902d-4f3aa350d445&ig_mid=0411B56A-A341-414E-8066-931B6714F729,https://www.facebook.com/hoteljaimaapalace/,,,https://twitter.com/JaiMaaPalace 
34,Hotel Good Luck Palace,Luxury Hotel,"Plot no 121, Amer Rd, near Ramgarh Mode, Govindpuri, Jaipur, Rajasthan 302002, India",Jaipur,099283 25738,,,,,,4.7,181,₹900,Hotel,https://goodluckpalacejaipur.com/,,,,,
35,Flamingos Hostel Jaipur,Hotel,"Plot no 1, behind Geetanjali Towers, near Civil Lines Metro Station, Madrampur, Civil Lines, Jaipur, Rajasthan 302006, India",Jaipur,,,,,,,5,4,₹900,Hotel,http://goflamingos.com/,,,,,
36,Om Trance Homestay,Hotel,"3rd, 40, Tonk Rd, beside Decent Library, near Airport Terminal 2, kalyan Nagar, Sanganer, Jaipur, Rajasthan 302029, India",Jaipur,094147 71788,+91 9414771788,,,,,4.4,118,₹900,Hotel,https://sites.google.com/view/om-trance-hostel/home,,,,,
37,Jaipur Marigold Homestay,Hotel,"77, Sirsi Rd, Mangal Nagar, Panchyawala, Jaipur, Rajasthan 302034, India",Jaipur,096365 28987,,,,,,4,54,₹900,Hotel,https://www.booking.com/hotel/in/jaipur-marigold-homestay.en-gb.html?label=gen173nr-1FCAsobEIYamFpcHVyLW1hcmlnb2xkLWhvbWVzdGF5SAlYBGhsiAECmAEJuAEYyAER2AEB6AEB-AEDiAIBqAIEuAL8yrmdBsACAdICJGMwYzg5OGU0LWVjYTMtNDlhNi04MTdjLTAzNzg2MjY4YjUxNNgCBeACAQ&sid=f0fbcdab68a853a40f941c4746a0ebc7&dist=0&keep_landing=1&sb_price_type=total&type=total&,,,,,
38,Shri Gokerneswar Guesthouse,Hotel,,Jaipur,,,,,,,,,₹900,,,,,,,
39,Spot On Golden Heights,Hotel,"B-201, Rajendra Marg, Bapu Nagar, Jaipur, Rajasthan 302015, India",Jaipur,,,,,,,4.2,17,₹875,Hotel,,,,,,
40,Ezzah Haveli,Hotel,"109, Dhuleshwar Gdn, C-Scheme, Patel Colony, Jaipur, Rajasthan 302001, India",Jaipur,073405 21665,,,,,,5,22,₹910,Hotel,,,,,,
41,Hotel Lakhdatar Palace,Luxury Hotel,"Near by Railway station 75, dharmashala ke piche, Barodia Basti, Barodia Scheme, Gopalbari, Jaipur, Rajasthan 302006, India",Jaipur,095491 41110,,,,,,4.6,753,₹910,Hotel,https://lakhdatarpalace.com/,,,,,
42,Townhouse Ramgarh Mod Near Hawa Mahal,Hotel,"1, Karbala Rasta, Ramgarhmode, Karbala, Jaipur, Rajasthan 302002, India",Jaipur,0124 433 0599,,,,,,3.8,328,₹913,Hotel,https://www.oyorooms.com/h/18288?utm_source=Google_gmb&utm_medium=Organic&utm_campaign=JAI390&latitude=26.94648&longitude=75.84364&locale=en,https://instagram.com/oyorooms/,https://www.facebook.com/oyorooms,https://www.linkedin.com/company/oyo-rooms/jobs/,https://www.youtube.com/channel/UC1b6tyXZTHdIZ5vmgoAqn9w,https://twitter.com/oyorooms
43,Hotel Grand Capitol Near Railway Station,Boutique Hotel,"31, Katewa Nagar, Devi Nagar, Shyam Nagar, Jaipur, Rajasthan 302019, India",Jaipur,080056 72623,,,stay@grandcapitoljaipur.com,,,4.7,1142,₹920,Hotel,http://www.hotelgrandcapitol.com/,,,,,
44,Hotel O Jmd,Hotel,"Plot no 11, Goner, 12Jawahar Nagar, Sector 4, Jawahar Nagar, Jaipur, Rajasthan 302004, India",Jaipur,0124 433 0599,,,,,,4.3,13,₹886,Hotel,https://www.oyorooms.com/225638/,https://instagram.com/oyorooms/,https://www.facebook.com/oyorooms,https://www.linkedin.com/company/oyo-rooms/jobs/,https://www.youtube.com/channel/UC1b6tyXZTHdIZ5vmgoAqn9w,https://twitter.com/oyorooms
45,House No 87A,Hotel,"87/A, near Indo Bharat School, Rail Nagar, Nirman Nagar, Ranisati Nagar, Jaipur, Rajasthan 302019, India",Jaipur,098280 13255,,,,,,4.2,15,₹935,Hotel,,,,,,
46,Hotel Yuvraj Stay,Hotel,"Plot No.7A,Scheme No.08, Model Town, New Sanganer Road, ke samne, Vijay Path, Mansarovar, Jaipur, Rajasthan 302020, India",Jaipur,077259 34880,,,,,,4.6,9,₹935,Hotel,,,,,,
47,Collection O Radhaswami Nagar,Hotel,"Plot No. 3, Iskcon Rd, near Vijay Path, Radhaswami Nagar, Mansarovar, Jaipur, Rajasthan 302020, India",Jaipur,0124 433 0599,,,,,,3.8,4,₹937,Hotel,https://www.oyorooms.com/308252/,https://instagram.com/oyorooms/,https://www.facebook.com/oyorooms,https://www.linkedin.com/company/oyo-rooms/jobs/,https://www.youtube.com/channel/UC1b6tyXZTHdIZ5vmgoAqn9w,https://twitter.com/oyorooms
48,Collection O Aloft,Hotel,"22, Jagatpura Flyover Road, Railway Colony, Keshar Vihar, Jaipur, Rajasthan 302017, India",Jaipur,0124 433 0567,,,,,,4.2,25,₹902,Hotel,https://www.oyorooms.com/197956/,https://instagram.com/oyorooms/,https://www.facebook.com/oyorooms,https://www.linkedin.com/company/oyo-rooms/jobs/,https://www.youtube.com/channel/UC1b6tyXZTHdIZ5vmgoAqn9w,https://twitter.com/oyorooms
49,"Hotel Shivansh, Riico Mansarovar",Hotel,"A-29, A, New Sanganer Rd, near Rajawat Farm, Kalyanpura, Sanganer, Jaipur, Rajasthan 302020, India",Jaipur,090578 89888,,,,,,3.9,45,₹945,Hotel,https://www.kailashhospitality.com/hotel/hotel-shivansh-8.php,,,,,
50,Hotel Regal Prime,Hotel,"Ashok Vihar B, N-73, Sector 26, Pratap Nagar, Jaipur, Rajasthan 302033, India",Jaipur,087420 00505,,,,,,5,81,₹949,Hotel,,,,,,
51,Hotel O Affy,Hotel,"222, Muhana Mandi Road, Giriraj Nagar, Sumer Nagar, Sanganer, Jaipur, Rajasthan 302020, India",Jaipur,0124 433 0567,,,,,,3.9,216,₹924,Hotel,https://www.oyorooms.com/52719/,https://instagram.com/oyorooms/,https://www.facebook.com/oyorooms,https://www.linkedin.com/company/oyo-rooms/jobs/,https://www.youtube.com/channel/UC1b6tyXZTHdIZ5vmgoAqn9w,https://twitter.com/oyorooms
52,New Hotel Blue Moon,Hotel,"1/37, 73-A, 1/37, Amer Rd, near vardhaman school, Nagar Nigam Colony, Kagdiwara, Brahampuri, Jaipur, Rajasthan 302002, India",Jaipur,099826 09001,,,,,,4.4,20,₹959,Hotel,,,,,,
53,"Hotel Rashika Palace Near Sindhi Camp Bus Stand, Jaipur",Luxury Hotel,"S-3, Pareek College Rd, near Hindustan Glass House, Kanti Nagar, Bani Park, Jaipur, Rajasthan 302016, India",Jaipur,093140 68807,,,,,,4.1,537,₹951,Hotel,https://hotelrashikapalace.xyz/,,,,,
54,Spot On Pankhudi Hotel And Bar,Hotel,"Delhi Highway, Akhepura Rd, near Safeda Farm, Jaipur, Udaipuriya, Rajasthan 302013, India",Jaipur,063765 80233,,,,,,3.9,408,₹943,Hotel,http://thepankhudihotelandrestaurant.com/,,,,,
55,Collection O Sunder Nagar Golvyas Formerly Hotel Vanshil,Hotel,"Gol Vyas, Plot Number A-83, Patel Marg, Patel Vihar, Sunder Nagar, Jaipur, Rajasthan 302020, India",Jaipur,0124 433 0599,,,,,,3,10,₹922,Hotel,https://www.oyorooms.com/307919/,https://instagram.com/oyorooms/,https://www.facebook.com/oyorooms,https://www.linkedin.com/company/oyo-rooms/jobs/,https://www.youtube.com/channel/UC1b6tyXZTHdIZ5vmgoAqn9w,https://twitter.com/oyorooms
56,Dev Hotel,Hotel,"Shop No. 100, 101, Nehru Bazar Rd, Ajmeri Gate, Near, Pink City, Jaipur, Rajasthan 302003, India",Jaipur,0141 400 4844,,,,,,3.4,417,₹978,Establishment,,,,,,
57,Townhouse Sunder Nagar Golvyas,Hotel,"Gol Vyas, Plot Number A-83, Patel Marg, Patel Vihar, Sunder Nagar, Jaipur, Rajasthan 302020, India",Jaipur,0124 433 0599,,,,,,3,10,₹983,Hotel,https://www.oyorooms.com/307919/,https://instagram.com/oyorooms/,https://www.facebook.com/oyorooms,https://www.linkedin.com/company/oyo-rooms/jobs/,https://www.youtube.com/channel/UC1b6tyXZTHdIZ5vmgoAqn9w,https://twitter.com/oyorooms
58,Hotel The Grand Kailash,Hotel,"D-29, Jan Path, Kishan Marg, Shyam Nagar, Jaipur, Rajasthan 302019, India",Jaipur,090573 89888,+91 9649289888,+91 9057389888,booking@hotelthegrandkailash.com,kailashhospitalitygourp@gmail.com,,3.8,125,₹866,Hotel,https://www.hotelthegrandkailash.com/,,,,,
59,The Ocean Hotel And Bar,Hotel,"S2, Janak Vatika-2, Mukandpura Rd, Bhakrota, Jaipur, Hasampura, Rajasthan 302026, India",Jaipur,,,,,,,5,6,₹989,Hotel,,,,,,
60,"Pink City Stay Near Metro Station, Railway Station And Old City",Hotel,"Neemuch Rd, Gopalbari, Bari Sadri, Jaipur, Rajasthan 312403, India",Jaipur,,,,,,,4.4,1752,₹990,Establishment,,,,,,
61,Hotel O Radhaswami Nagar Formerly Chinnar,Hotel,"3, Iskcon Rd, near Vijay Path, Radhaswami Nagar, Mansarovar, Jaipur, Rajasthan 302020, India",Jaipur,0124 433 0599,,,,,,4.2,146,₹937,Hotel,https://www.oyorooms.com/47585/,https://instagram.com/oyorooms/,https://www.facebook.com/oyorooms,https://www.linkedin.com/company/oyo-rooms/jobs/,https://www.youtube.com/channel/UC1b6tyXZTHdIZ5vmgoAqn9w,https://twitter.com/oyorooms
62,Hotel New Prime,Hotel,"Agarwal farm, 120/238, Sector 12, Mansarovar, Jaipur, Rajasthan 302020, India",Jaipur,091168 16137,,,,,,4.9,92,₹994,Hotel,,,,,,
63,Horn Ok Please Hostel Jaipur,Hotel,"1, Gopinath Marg, off Mirza Ismail Road, Jalupura, Jaipur, Rajasthan 302001, India",Jaipur,078528 87232,,,,,,4.5,630,₹996,Hotel,https://www.hophosteljaipur.com/,,,,,
64,The Nomadique - Boys Only,Hotel,"Plot no 10 A, Vanasthali Marg, Lalpura Colony, Sindhi Camp, Jaipur, Rajasthan 302001, India",Jaipur,095090 30253,,,,,,4.8,141,₹998,Hotel,,,,,,
65,Hotel Black Hawk Vaishali Nagar,Hotel,"467/1, Chitrakoot Marg, Sector 1, Vaishali Nagar, Jaipur, Rajasthan 302021, India",Jaipur,086909 44463,,,,,,5,8,₹999,Hotel,https://www.hotelblackhawk.in/,,,,,
66,Hotel Ramesh,Hotel,"NH11C, Amer, Jaipur, Rajasthan 302028, India",Jaipur,,,,,,,3.8,5,₹999,Hotel,,,,,,
67,Jaipur Padharo Sa,Hotel,"Padharo Sa, Krishna Nagar, Brahampuri, Jaipur, Rajasthan 302002, India",Jaipur,072299 22890,,,,,,4.8,16,₹999,Hotel,,,,,,
68,Blue King,Hotel,"D-38/B, Madho Singh Rd, Govind Nagar East, Bani Park, Jaipur, Rajasthan 302016, India",Jaipur,094143 36221,,,,,,4.5,162,₹999,Hotel,,,,,,
69,Hotel Blue Bird,Hotel,"Fashion St, Raja Park, Jaipur, Rajasthan 302020, India",Jaipur,0124 433 0567,,,,,,3.5,383,₹999,Hotel,https://www.oyorooms.com/3011/,https://instagram.com/oyorooms/,https://www.facebook.com/oyorooms,https://www.linkedin.com/company/oyo-rooms/jobs/,https://www.youtube.com/channel/UC1b6tyXZTHdIZ5vmgoAqn9w,https://twitter.com/oyorooms
70,Hotel Prime Ganesh,Hotel,"Block F, 5, Ajmer Rd, near Kamla nehru Bridge, Asarpura, Narayan Vihar, Jaipur, Rajasthan 302020, India",Jaipur,,,,,,,4.9,36,₹999,Hotel,,,,,,
71,"Hotel Arjun Palace, Mansarovar - Rajat Path",Luxury Hotel,"48/114, New Sanganer Rd, Rajat Path, Mansarovar Sector 4, Mansarovar, Jaipur, Rajasthan 302020, India",Jaipur,097729 60009,9887230009,9772960009,thearjunpalace@gmail.com,,,4.4,69,₹999,Hotel,https://hotelarjunpalacee.com/,,,,,
72,Hotel Rajpal,Boutique Hotel,"The Raj Palace, Jorawar Singh Gate, Amer Rd, Chokdi Gangapol, Jaipur, Rajasthan 302002, India",Jaipur,0141 263 4077,,,gm@rajpalace.in,reservations@rajpalace.in,,4.5,1594,₹999,Hotel,https://www.rajpalace.com/,https://www.instagram.com/therajpalacejaipur,https://www.facebook.com/therajpalacejaipur,,,
73,Guest House With 1 Room With Kitchen Counter,Hotel,"A, 7, Yudhister Marg, ESIC Colony, C Scheme, Ashok Nagar, Jaipur, Rajasthan 302005, India",Jaipur,0141 222 5315,,,,,,3.9,179,₹999,Hotel,,,,,,
74,Hotel Rangoli,Hotel,"E-5, Mirza Ismail Rd, opp. Natraj Restaurant, Panch Batti, Jayanti Market, New Colony, Jaipur, Rajasthan 302001, India",Jaipur,099821 23028,,,,,,3.7,386,"₹1,000",Hotel,,,,,,
75,Baba Haveli Heritage Hotel,Hotel,"60A, RPA Rd, Block B, Sanjay Colony, Nehru Nagar, Jaipur, Rajasthan 302016, India",Jaipur,,,,,,,5,7,"₹1,000",Hotel,,,,,,
76,Hotel Galaxy Inn,Hotel,"2, Hathi Babu ka Bagh, Kanti Nagar, Sindhi Camp, Jaipur, Rajasthan 302016, India",Jaipur,096106 66693,,,,,,4.6,146,"₹1,000",Hotel,,,,,,
77,Basuki Hotel,Hotel,"Chetak Vihar, 208, Agra Rd, near Apollo College, Vrindavan Vihar, Jaipur, Rajasthan 302031, India",Jaipur,092567 07718,,,,,,4.9,75,"₹1,000",Hotel,,,,,,
78,Hotel Leisure Homes,Hotel,"opp. ITC Rajputana Palace Hotel, near Railway Station, Gopalbari, Jaipur, Rajasthan 302006, India",Jaipur,0141 221 4778,,,,,,3.8,832,"₹1,000",Hotel,,,,,,
79,Studywellgirlspg Only For Females,Hotel,"449, Shanthi Nagar B, Champa Nagar, Shanthi Nagar, Mansarovar, Jaipur, Rajasthan 302019, India",Jaipur,,,,,,,4.7,3,"₹1,000",Establishment,,,,,,
80,Hotel O Krishna Palace,Luxury Hotel,"15, Jyoti nagar, Niwaru Link Rd, Balaji Vihar 9, Govindpura, Radhey Vihar Colony, Jaipur, Rajasthan 302012, India",Jaipur,0124 433 0567,,,,,,,,₹967,Hotel,https://www.oyorooms.com/368558/,https://instagram.com/oyorooms/,https://www.facebook.com/oyorooms,https://www.linkedin.com/company/oyo-rooms/jobs/,https://www.youtube.com/channel/UC1b6tyXZTHdIZ5vmgoAqn9w,https://twitter.com/oyorooms
81,Hotel O By Oyo Jaipur One,Hotel,"Hotel, 10, Ajmer Rd, near Sodhani Sweets, Purani Chungi, Ashok Nagar, Jaipur, Rajasthan 302001, India",Jaipur,0124 433 0599,,,,,,3.8,476,₹969,Hotel,https://www.oyorooms.com/15085/,https://instagram.com/oyorooms/,https://www.facebook.com/oyorooms,https://www.linkedin.com/company/oyo-rooms/jobs/,https://www.youtube.com/channel/UC1b6tyXZTHdIZ5vmgoAqn9w,https://twitter.com/oyorooms
82,Hotel Airport View,Hotel,"21, Shrinath Colony, Maruti Nagar, Jaipur, Rajasthan 302029, India",Jaipur,072309 63888,,,teamsoniagrover@gmail.com,hotelairportview1@gmail.com,,4.5,308,₹970,Hotel,http://www.hotelairportview.in/,https://www.instagram.com/hotelairportview.in,https://www.facebook.com/photo/?fbid=373484239131349&set=a.104108366068939,,https://www.youtube.com/shorts/PgAjKM3dd6g,
83,Ghughuti Home Stay 1Bhk 2Br With Free Parking,Hotel,,Jaipur,,,,,,,,,"₹1,120",,,,,,,
84,Collection O Sansarchandra Road,Hotel,"Serial No C4, Chokdihawali Shahar, Plot No 4/C, Jalupura, Jaipur, Rajasthan 302001, India",Jaipur,0124 433 0599,,,,,,4,1,"₹1,014",Hotel,https://www.oyorooms.com/308381/,https://instagram.com/oyorooms/,https://www.facebook.com/oyorooms,https://www.linkedin.com/company/oyo-rooms/jobs/,https://www.youtube.com/channel/UC1b6tyXZTHdIZ5vmgoAqn9w,https://twitter.com/oyorooms
