SR NO,NAME,PROPERTY TYPE,LOCATION,CITY,CONTACT NO 1,CONTACT NO 2,CONTACT NO 3,EMAIL 1,EMAIL 2,EMAIL 3,RATING OUT OF 5,REVIEW COUNT,PRICE PER DAY,LOCATION TYPE,WEBSITE,INSTAGRAM,FACEBOOK,LINKEDIN,YOUTUBE,TWITTER
624,Indana Palace Jaipur,Luxury Hotel,"Jaipur - Delhi Highway, Amer, Kunda, Amer, Jaipur, Rajasthan 302028, India",Jaipur,01426 401 100,,,sumit@indanahotels.com,,,4.4,3740.0,"₹7,667",Hotel,http://jaipur.indanahotels.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb,https://www.instagram.com/indanapalacejai/,https://www.facebook.com/IndanaPalaceJaipur,https://www.linkedin.com/in/indanapalacejaipur/,https://www.youtube.com/watch?v=YOlScYWj714&feature=youtu.be,https://twitter.com/IndanaPalaceJAI
625,Radisson Jaipur City Center,Hotel,"Khasa Kothi Circle, Mirza Ismail Rd, Gopalbari, Jaipur, Rajasthan 302001, India",Jaipur,0141 403 3300,,,,,,4.6,16429.0,"₹8,573",Hotel,https://www.radissonhotels.com/en-us/hotels/radisson-jaipur-city-center?cid=a:se+b:gmb+c:apac+i:local+e:rad+d:ind+h:INRJJAICTR,,,,,
626,Hyatt Regency Jaipur Mansarovar,Hotel,"Iskcon Rd, Mansarovar, Jaipur, Rajasthan 302020, India",Jaipur,0141 222 1234,,,,,,4.5,2837.0,"₹8,505",Hotel,https://www.hyatt.com/hyatt-regency/en-US/jairj-hyatt-regency-jaipur-mansarovar?src=corp_lclb_google_seo_jairj&utm_source=google&utm_medium=organic&utm_campaign=lmr,,,,,
627,Chérie Bliss Loft,Hotel,,Jaipur,,,,,,,,,"₹8,479",,,,,,,
628,Umaid Farm Resort- A Legacy Vintage Stay In Jaipur,Resort,"C/O Geetanjali Farm Khasra No. 502 Near Rajawas Bus Stand Rajawas, Sikar Rd, Jaipur, Nangal Siras, Rajasthan 302013, India",Jaipur,093145 03423,,,,,,4.5,196.0,"₹8,400",Hotel,http://www.umaidfarmresort.com/,,,,,
629,Amaris Homes,Hotel,"Kanti Nagar, Sindhi Camp, Jaipur, Rajasthan 302006, India",Jaipur,,,,,,,,,"₹8,400",Hotel,https://www.booking.com/hotel/in/amaris-homes.en-gb.html?aid=2068758&utm_source=seogooglelocal&utm_medium=description&utm_term=hotel-15866154&utm_campaign=en-gb&label=seogooglelocal-link-imagesaow-hotel-15866154_grp-2_gendate-20260705,,,,,
630,"Tree Of Life The Nest, Jaipur",Hotel,"Jawahar Lal Nehru Marg, Lal Bahadur Nagar, Chandrakala Colony, Durgapura, Jaipur, Rajasthan 302018, India",Jaipur,074139 40008,,,,,,4.2,5.0,"₹7,840",Hotel,,,,,,
631,Girisadan - A City Centre Boutique Hotel,Farmhouse,"8, Sardar Patel Marg, Devi Niketan Compound, Dhuleshwar Garden, Hathroi, Jaipur, Rajasthan 302001, India",Jaipur,098292 92780,+919829292780,+91-9460200501,reservation@girisadanhomestay.com,,,4.6,223.0,"₹8,118",Hotel,http://www.girisadanhomestay.com/,https://www.instagram.com/girisadanfarmstays/,https://www.facebook.com/girisadanfarmstays/,,https://www.youtube.com/@girisadan,
632,Zenroofs - Pool Farm House,Hotel,,Jaipur,,,,,,,,,"₹8,050",,,,,,,
633,Green Vista Farmhouse,Farmhouse,"3P56+83Q, Jairampura Rd, Datawata, Rajasthan 303701, India",Jaipur,095099 94448,,,,,,5.0,8.0,"₹8,000",Establishment,,,,,,
